tag,count,zh_name,confidence,note
purple_horns,1644,紫色角,medium,自动拆词组合，建议校对语序
pointy_nose,1643,pointy鼻子,medium,自动拆词；需校对未知片段: pointy
phoenix_crown,1641,phoenixcrown,low,"自动拆词；需校对未知片段: phoenix, crown"
artificial_eye,1638,artificial眼,medium,自动拆词；需校对未知片段: artificial
unworn_gloves,1636,未穿戴手套,medium,自动拆词组合，建议校对语序
hand_on_own_shoulder,1635,手在自己的肩,medium,自动拆词组合，建议校对语序
cum_on_feet,1634,精液在脚,medium,自动拆词组合，建议校对语序
volleyball_(object),1632,volleyball（物体）,low,自动拆词；需校对未知片段: volleyball
full-body_tattoo,1630,full身体纹身,medium,自动拆词；需校对未知片段: full
guiding_hand,1629,guiding手,medium,自动拆词；需校对未知片段: guiding
deerstalker,1629,deerstalker,low,自动拆词；需校对未知片段: deerstalker
red_apron,1629,红色围裙,medium,自动拆词组合，建议校对语序
large_hands,1628,大双手,medium,自动拆词组合，建议校对语序
striped_headwear,1628,条纹头饰,medium,自动拆词组合，建议校对语序
star_facial_mark,1627,星星面部标记,medium,自动拆词组合，建议校对语序
hair_flowing_over,1627,头发flowing覆在,medium,自动拆词；需校对未知片段: flowing
broken_chain,1626,破损链条,medium,自动拆词组合，建议校对语序
grey_sports_bra,1626,灰色运动bra,medium,自动拆词；需校对未知片段: bra
orange_pants,1625,橙色裤子,medium,自动拆词组合，建议校对语序
digitigrade,1625,digitigrade,low,自动拆词；需校对未知片段: digitigrade
goat_girl,1625,山羊女孩,medium,自动拆词组合，建议校对语序
tulip_hat,1625,tulip帽子,medium,自动拆词；需校对未知片段: tulip
kitchen_knife,1620,kitchen刀,medium,自动拆词；需校对未知片段: kitchen
blunt_tresses,1618,blunttresses,low,"自动拆词；需校对未知片段: blunt, tresses"
orange_pantyhose,1615,橙色连裤袜,medium,自动拆词组合，建议校对语序
off-shoulder_bikini,1615,露出肩比基尼,medium,自动拆词组合，建议校对语序
aqua_headwear,1614,水色头饰,medium,自动拆词组合，建议校对语序
wrist_guards,1613,手腕guards,medium,自动拆词；需校对未知片段: guards
grey_bra,1612,灰色bra,medium,自动拆词；需校对未知片段: bra
arched_bangs,1612,arched刘海,medium,自动拆词；需校对未知片段: arched
broken_halo,1609,破损光环,medium,自动拆词组合，建议校对语序
undressing_another,1607,undressing他人的,medium,自动拆词；需校对未知片段: undressing
mechanical_ears,1604,机械耳朵,medium,自动拆词组合，建议校对语序
inverted_cross,1603,inverted十字,medium,自动拆词；需校对未知片段: inverted
brown_wings,1603,棕色翅膀,medium,自动拆词组合，建议校对语序
masturbation_through_clothes,1602,自慰视服装,medium,自动拆词组合，建议校对语序
wiping_face,1602,wiping脸,medium,自动拆词；需校对未知片段: wiping
black_garter_belt,1601,黑色吊袜带腰带,medium,自动拆词组合，建议校对语序
tail_piercing,1601,尾巴穿孔,medium,自动拆词组合，建议校对语序
shards,1597,shards,low,自动拆词；需校对未知片段: shards
purple_one-piece_swimsuit,1595,紫色一个件泳装,medium,自动拆词组合，建议校对语序
green_capelet,1593,绿色小披肩,medium,自动拆词组合，建议校对语序
holding_fishing_rod,1592,拿着fishingrod,low,"自动拆词；需校对未知片段: fishing, rod"
grey_halo,1591,灰色光环,medium,自动拆词组合，建议校对语序
two-tone_footwear,1590,两个tone鞋类,medium,自动拆词；需校对未知片段: tone
walkie-talkie,1589,walkietalkie,low,"自动拆词；需校对未知片段: walkie, talkie"
no_eyebrows,1588,无眉毛,medium,自动拆词组合，建议校对语序
gem_(symbol),1587,gem（符号）,low,自动拆词；需校对未知片段: gem
circled_9,1584,circled9,medium,自动拆词；需校对未知片段: circled
key_necklace,1584,钥匙项链,medium,自动拆词组合，建议校对语序
notched_ear,1584,notched耳朵,medium,自动拆词；需校对未知片段: notched
brown_apron,1582,棕色围裙,medium,自动拆词组合，建议校对语序
pink-tinted_eyewear,1580,粉色染色眼镜,medium,自动拆词组合，建议校对语序
fiery_horns,1580,fiery角,medium,自动拆词；需校对未知片段: fiery
palms_together,1579,palms在一起,medium,自动拆词；需校对未知片段: palms
visor_(armor),1578,visor（盔甲）,low,自动拆词；需校对未知片段: visor
holding_cane,1578,拿着cane,medium,自动拆词；需校对未知片段: cane
uneven_horns,1577,不均匀角,medium,自动拆词组合，建议校对语序
crescent_print,1573,新月印花,medium,自动拆词组合，建议校对语序
school_emblem,1573,学校徽章,medium,自动拆词组合，建议校对语序
mask_around_neck,1572,面具围绕脖子,medium,自动拆词组合，建议校对语序
grey_nails,1571,灰色nails,medium,自动拆词；需校对未知片段: nails
brown_hoodie,1571,棕色连帽衫,medium,自动拆词组合，建议校对语序
print_jacket,1570,印花夹克,medium,自动拆词组合，建议校对语序
jaguar_ears,1570,jaguar耳朵,medium,自动拆词；需校对未知片段: jaguar
open_belt,1569,打开腰带,medium,自动拆词组合，建议校对语序
breast_focus,1568,乳房特写,medium,自动拆词组合，建议校对语序
tiger_stripes,1568,老虎stripes,medium,自动拆词；需校对未知片段: stripes
sidecut,1568,sidecut,low,自动拆词；需校对未知片段: sidecut
round_image,1567,roundimage,low,"自动拆词；需校对未知片段: round, image"
finger_to_face,1567,手指脸,medium,自动拆词组合，建议校对语序
fishnet_gloves,1566,网眼手套,medium,自动拆词组合，建议校对语序
playstation_controller,1558,playstationcontroller,low,"自动拆词；需校对未知片段: playstation, controller"
two-tone_bodysuit,1558,两个tone紧身衣,medium,自动拆词；需校对未知片段: tone
purple_halo,1556,紫色光环,medium,自动拆词组合，建议校对语序
holding_vegetable,1549,拿着vegetable,medium,自动拆词；需校对未知片段: vegetable
purple_hoodie,1549,紫色连帽衫,medium,自动拆词组合，建议校对语序
sunflower_field,1548,sunflowerfield,low,"自动拆词；需校对未知片段: sunflower, field"
animal_ear_legwear,1547,动物耳朵腿部穿着,medium,自动拆词组合，建议校对语序
holding_hose,1546,拿着hose,medium,自动拆词；需校对未知片段: hose
school_briefcase,1545,学校briefcase,medium,自动拆词；需校对未知片段: briefcase
sphere_earrings,1544,sphere耳环,medium,自动拆词；需校对未知片段: sphere
bat_girl,1544,蝙蝠女孩,medium,自动拆词组合，建议校对语序
hoop_piercing,1544,hoop穿孔,medium,自动拆词；需校对未知片段: hoop
vibrator_cord,1541,vibratorcord,low,"自动拆词；需校对未知片段: vibrator, cord"
low_neckline,1540,低领口,medium,自动拆词组合，建议校对语序
green_bag,1539,绿色包,medium,自动拆词组合，建议校对语序
pastel_colors,1536,pastelcolors,low,"自动拆词；需校对未知片段: pastel, colors"
triangle_print,1535,triangle印花,medium,自动拆词；需校对未知片段: triangle
boxer_briefs,1533,boxerbriefs,low,"自动拆词；需校对未知片段: boxer, briefs"
imminent_anal,1532,即将anal,medium,自动拆词；需校对未知片段: anal
candy_hair_ornament,1531,candy头发饰品,medium,自动拆词；需校对未知片段: candy
2013,1531,2013,medium,自动拆词组合，建议校对语序
\o/,1528,\o/,low,自动拆词；需校对未知片段: \o/
sleeveless_coat,1528,sleeveless外套,medium,自动拆词；需校对未知片段: sleeveless
unworn_socks,1527,未穿戴袜子,medium,自动拆词组合，建议校对语序
gradient_legwear,1526,渐变腿部穿着,medium,自动拆词组合，建议校对语序
holding_jacket,1525,拿着夹克,medium,自动拆词组合，建议校对语序
mismatched_sleeves,1522,不匹配袖子,medium,自动拆词组合，建议校对语序
teardrop_facial_mark,1520,teardrop面部标记,medium,自动拆词；需校对未知片段: teardrop
single_stripe,1518,单个stripe,medium,自动拆词；需校对未知片段: stripe
orange_ascot,1518,橙色领巾,medium,自动拆词组合，建议校对语序
tooth_necklace,1517,tooth项链,medium,自动拆词；需校对未知片段: tooth
salaryman,1517,salaryman,low,自动拆词；需校对未知片段: salaryman
photo_inset,1516,photoinset,low,"自动拆词；需校对未知片段: photo, inset"
after_rape,1516,之后rape,medium,自动拆词；需校对未知片段: rape
torpedo_launcher,1515,torpedolauncher,low,"自动拆词；需校对未知片段: torpedo, launcher"
yo-yo,1511,yoyo,low,"自动拆词；需校对未知片段: yo, yo"
cheek_press,1509,脸颊press,medium,自动拆词；需校对未知片段: press
purple_neckerchief,1509,紫色领巾,medium,自动拆词组合，建议校对语序
daruma_doll,1509,darumadoll,low,"自动拆词；需校对未知片段: daruma, doll"
double_fox_shadow_puppet,1507,双foxshadowpuppet,low,"自动拆词；需校对未知片段: fox, shadow, puppet"
basketball_uniform,1505,basketball制服,medium,自动拆词；需校对未知片段: basketball
purple_fire,1505,紫色fire,medium,自动拆词；需校对未知片段: fire
sideless_shirt,1505,sideless衬衫,medium,自动拆词；需校对未知片段: sideless
goatee_stubble,1504,goatee胡茬,medium,自动拆词；需校对未知片段: goatee
hand_tattoo,1504,手纹身,medium,自动拆词组合，建议校对语序
camouflage_jacket,1502,camouflage夹克,medium,自动拆词；需校对未知片段: camouflage
combat_helmet,1501,combat头盔,medium,自动拆词；需校对未知片段: combat
holding_own_tail,1500,拿着自己的尾巴,medium,自动拆词组合，建议校对语序
grey_neckerchief,1499,灰色领巾,medium,自动拆词组合，建议校对语序
brushing_another's_hair,1496,brushing他人的头发,medium,自动拆词；需校对未知片段: brushing
single_horizontal_stripe,1494,单个horizontalstripe,low,"自动拆词；需校对未知片段: horizontal, stripe"
2012,1494,2012,medium,自动拆词组合，建议校对语序
dark_halo,1493,深色光环,medium,自动拆词组合，建议校对语序
excited,1491,excited,low,自动拆词；需校对未知片段: excited
ruffling_hair,1490,揉乱头发,medium,自动拆词组合，建议校对语序
accidental_exposure,1489,accidentalexposure,low,"自动拆词；需校对未知片段: accidental, exposure"
white_bird,1489,白色鸟,medium,自动拆词组合，建议校对语序
gradient_dress,1488,渐变连衣裙,medium,自动拆词组合，建议校对语序
triangle_hair_ornament,1488,triangle头发饰品,medium,自动拆词；需校对未知片段: triangle
blood_on_knife,1485,血在刀,medium,自动拆词组合，建议校对语序
food-themed_clothes,1483,食物主题服装,medium,自动拆词组合，建议校对语序
mechanical_eye,1483,机械眼,medium,自动拆词组合，建议校对语序
industrial_piercing,1483,industrial穿孔,medium,自动拆词；需校对未知片段: industrial
flower_tattoo,1482,花纹身,medium,自动拆词组合，建议校对语序
cheek_squash,1480,脸颊squash,medium,自动拆词；需校对未知片段: squash
kouhaku_nawa,1480,kouhakunawa,low,"自动拆词；需校对未知片段: kouhaku, nawa"
spiked_choker,1480,spiked项圈,medium,自动拆词；需校对未知片段: spiked
aroused,1479,aroused,low,自动拆词；需校对未知片段: aroused
sword_on_back,1478,剑在背后,medium,自动拆词组合，建议校对语序
pointing_at_another,1477,pointing他人的,medium,自动拆词；需校对未知片段: pointing
arrow_through_heart,1474,arrow视心形,medium,自动拆词；需校对未知片段: arrow
scar_on_leg,1474,伤疤在腿,medium,自动拆词组合，建议校对语序
hedgehog,1474,hedgehog,low,自动拆词；需校对未知片段: hedgehog
wiping_sweat,1473,wipingsweat,low,"自动拆词；需校对未知片段: wiping, sweat"
mithra_(ff11),1472,mithra（ff11）,low,自动拆词；需校对未知片段: mithra
lava,1472,lava,low,自动拆词；需校对未知片段: lava
sobu_high_school_uniform,1472,sobuhigh学校制服,low,"自动拆词；需校对未知片段: sobu, high"
chewing,1470,chewing,low,自动拆词；需校对未知片段: chewing
huge_bow,1470,巨大蝴蝶结,medium,自动拆词组合，建议校对语序
lalafell,1470,lalafell,low,自动拆词；需校对未知片段: lalafell
robot_girl,1469,机器人女孩,medium,自动拆词组合，建议校对语序
aqua_jacket,1469,水色夹克,medium,自动拆词组合，建议校对语序
multiple_drawing_challenge,1469,多个drawing挑战,medium,自动拆词；需校对未知片段: drawing
sig_sauer,1466,sigsauer,low,"自动拆词；需校对未知片段: sig, sauer"
circle_skirt,1466,circle裙子,medium,自动拆词；需校对未知片段: circle
sleeve_bow,1466,袖子蝴蝶结,medium,自动拆词组合，建议校对语序
plume,1466,plume,low,自动拆词；需校对未知片段: plume
2010,1465,2010,medium,自动拆词组合，建议校对语序
pearl_bracelet,1462,pearl手镯,medium,自动拆词；需校对未知片段: pearl
orange_hoodie,1462,橙色连帽衫,medium,自动拆词组合，建议校对语序
hooded_cardigan,1460,带兜帽开衫,medium,自动拆词组合，建议校对语序
licking_another's_face,1459,舔他人的脸,medium,自动拆词组合，建议校对语序
gibson_les_paul,1457,gibsonlespaul,low,"自动拆词；需校对未知片段: gibson, les, paul"
pink_capelet,1457,粉色小披肩,medium,自动拆词组合，建议校对语序
hydrokinesis,1457,hydrokinesis,low,自动拆词；需校对未知片段: hydrokinesis
yurigaoka_girls_academy_school_uniform,1457,yurigaokagirls学园学校制服,low,"自动拆词；需校对未知片段: yurigaoka, girls"
red_apple,1456,红色apple,medium,自动拆词；需校对未知片段: apple
ear_wiggle,1455,耳朵wiggle,medium,自动拆词；需校对未知片段: wiggle
two-tone_sports_bra,1455,两个tone运动bra,low,"自动拆词；需校对未知片段: tone, bra"
linear_hatching,1454,linearhatching,low,"自动拆词；需校对未知片段: linear, hatching"
utensil_in_mouth,1454,utensil在嘴,medium,自动拆词；需校对未知片段: utensil
rabbit-shaped_pupils,1454,兔子形瞳孔,medium,自动拆词组合，建议校对语序
hand_on_lap,1451,手在lap,medium,自动拆词；需校对未知片段: lap
yin_yang_orb,1450,yinyangorb,low,"自动拆词；需校对未知片段: yin, yang, orb"
historical_name_connection,1449,historicalname连接,low,"自动拆词；需校对未知片段: historical, name"
dice_hair_ornament,1448,dice头发饰品,medium,自动拆词；需校对未知片段: dice
ninja_mask,1445,ninja面具,medium,自动拆词；需校对未知片段: ninja
overall_shorts,1445,overall短裤,medium,自动拆词；需校对未知片段: overall
holding_ladle,1445,拿着ladle,medium,自动拆词；需校对未知片段: ladle
sweaty_clothes,1445,sweaty服装,medium,自动拆词；需校对未知片段: sweaty
shorts_under_dress,1445,短裤下连衣裙,medium,自动拆词组合，建议校对语序
fur-trimmed_footwear,1444,毛皮饰边鞋类,medium,自动拆词组合，建议校对语序
streamers,1444,streamers,low,自动拆词；需校对未知片段: streamers
shiny_legwear,1444,shiny腿部穿着,medium,自动拆词；需校对未知片段: shiny
eden_academy_school_uniform,1442,eden学园学校制服,medium,自动拆词；需校对未知片段: eden
eyewear_hang,1441,眼镜hang,medium,自动拆词；需校对未知片段: hang
star_brooch,1440,星星胸针,medium,自动拆词组合，建议校对语序
kirin_(armor),1440,kirin（盔甲）,low,自动拆词；需校对未知片段: kirin
short_sidetail,1437,短sidetail,medium,自动拆词；需校对未知片段: sidetail
ribbon-trimmed_dress,1436,丝带饰边连衣裙,medium,自动拆词组合，建议校对语序
same-sex_bathing,1435,same性交bathing,low,"自动拆词；需校对未知片段: same, bathing"
prehensile_tail,1435,prehensile尾巴,medium,自动拆词；需校对未知片段: prehensile
multicolored_headwear,1435,多色头饰,medium,自动拆词组合，建议校对语序
unamused,1434,unamused,low,自动拆词；需校对未知片段: unamused
oversized_food,1432,过大食物,medium,自动拆词组合，建议校对语序
furigana,1431,furigana,low,自动拆词；需校对未知片段: furigana
campfire,1430,campfire,low,自动拆词；需校对未知片段: campfire
puppet_strings,1429,puppetstrings,low,"自动拆词；需校对未知片段: puppet, strings"
futa_on_male,1428,futa在男性,medium,自动拆词；需校对未知片段: futa
solid_eyes,1427,solid眼睛,medium,自动拆词；需校对未知片段: solid
crime_prevention_buzzer,1426,crimepreventionbuzzer,low,"自动拆词；需校对未知片段: crime, prevention, buzzer"
thick_lips,1425,厚嘴唇,medium,自动拆词组合，建议校对语序
covered_penis,1425,覆盖阴茎,medium,自动拆词组合，建议校对语序
spooning,1424,spooning,low,自动拆词；需校对未知片段: spooning
compass_rose_halo,1424,compassrose光环,low,"自动拆词；需校对未知片段: compass, rose"
cross_tie,1422,十字系带,medium,自动拆词组合，建议校对语序
camouflage_pants,1418,camouflage裤子,medium,自动拆词；需校对未知片段: camouflage
brown_tail,1417,棕色尾巴,medium,自动拆词组合，建议校对语序
dildo_riding,1414,dildo骑乘,medium,自动拆词；需校对未知片段: dildo
2011,1413,2011,medium,自动拆词组合，建议校对语序
food-themed_earrings,1412,食物主题耳环,medium,自动拆词组合，建议校对语序
2000s_(style),1411,2000s（style）,low,自动拆词；需校对未知片段: 2000s
white_umbrella,1411,白色伞,medium,自动拆词组合，建议校对语序
holding_ice_cream,1411,拿着icecream,low,"自动拆词；需校对未知片段: ice, cream"
green_socks,1410,绿色袜子,medium,自动拆词组合，建议校对语序
cumulonimbus_cloud,1410,cumulonimbuscloud,low,"自动拆词；需校对未知片段: cumulonimbus, cloud"
big_nose,1408,big鼻子,medium,自动拆词；需校对未知片段: big
mole_above_mouth,1407,痣上方嘴,medium,自动拆词组合，建议校对语序
riding_pokemon,1407,骑乘pokemon,medium,自动拆词；需校对未知片段: pokemon
monster_energy,1406,monster能量,medium,自动拆词；需校对未知片段: monster
two-tone_bow,1403,两个tone蝴蝶结,medium,自动拆词；需校对未知片段: tone
trash_bag,1403,trash包,medium,自动拆词；需校对未知片段: trash
headlamp,1403,headlamp,low,自动拆词；需校对未知片段: headlamp
sword_behind_back,1401,剑在后方背后,medium,自动拆词组合，建议校对语序
multiple_swords,1399,多个swords,medium,自动拆词；需校对未知片段: swords
grey_bodysuit,1398,灰色紧身衣,medium,自动拆词组合，建议校对语序
fur-trimmed_shorts,1397,毛皮饰边短裤,medium,自动拆词组合，建议校对语序
frilled_leotard,1397,荷叶边连体衣,medium,自动拆词组合，建议校对语序
jingasa,1397,jingasa,low,自动拆词；需校对未知片段: jingasa
hand_on_another's_leg,1396,手在他人的腿,medium,自动拆词组合，建议校对语序
hands_on_own_ass,1394,双手在自己的屁股,medium,自动拆词组合，建议校对语序
brown_corset,1394,棕色corset,medium,自动拆词；需校对未知片段: corset
bird_mask,1394,鸟面具,medium,自动拆词组合，建议校对语序
nostrils,1393,nostrils,low,自动拆词；需校对未知片段: nostrils
foliage,1392,foliage,low,自动拆词；需校对未知片段: foliage
tarot_(medium),1391,tarot（媒介）,low,自动拆词；需校对未知片段: tarot
sitting_on_bench,1391,坐着在bench,medium,自动拆词；需校对未知片段: bench
shirt_grab,1391,衬衫抓住,medium,自动拆词组合，建议校对语序
denim_jacket,1391,denim夹克,medium,自动拆词；需校对未知片段: denim
neck_tassel,1391,脖子流苏,medium,自动拆词组合，建议校对语序
lion_boy,1389,lion男孩,medium,自动拆词；需校对未知片段: lion
cum_in_clothes,1388,精液在服装,medium,自动拆词组合，建议校对语序
gradient_skin,1386,渐变皮肤,medium,自动拆词组合，建议校对语序
holding_gohei,1382,拿着gohei,medium,自动拆词；需校对未知片段: gohei
sailor_moon_redraw_challenge_(meme),1382,水手moonredraw挑战（meme）,low,"自动拆词；需校对未知片段: moon, redraw"
blood_in_hair,1381,血在头发,medium,自动拆词组合，建议校对语序
white_snake,1380,白色snake,medium,自动拆词；需校对未知片段: snake
polka_dot_headwear,1380,polka点头饰,medium,自动拆词；需校对未知片段: polka
white_garter_straps,1378,白色吊袜带straps,medium,自动拆词；需校对未知片段: straps
voice_actor,1377,voiceactor,low,"自动拆词；需校对未知片段: voice, actor"
frilled_ascot,1377,荷叶边领巾,medium,自动拆词组合，建议校对语序
pine_tree,1377,pine树,medium,自动拆词；需校对未知片段: pine
colored_shadow,1377,有色shadow,medium,自动拆词；需校对未知片段: shadow
tentacle_pit,1377,tentaclepit,low,"自动拆词；需校对未知片段: tentacle, pit"
yellow_sleeves,1375,黄色袖子,medium,自动拆词组合，建议校对语序
shark_costume,1375,鲨鱼服装,medium,自动拆词组合，建议校对语序
hand_on_own_neck,1374,手在自己的脖子,medium,自动拆词组合，建议校对语序
concert,1374,concert,low,自动拆词；需校对未知片段: concert
no_sclera,1374,无巩膜,medium,自动拆词组合，建议校对语序
cutout_above_navel,1373,开洞上方navel,medium,自动拆词；需校对未知片段: navel
portrait_(object),1371,portrait（物体）,low,自动拆词；需校对未知片段: portrait
clapping,1368,clapping,low,自动拆词；需校对未知片段: clapping
exhausted,1366,exhausted,low,自动拆词；需校对未知片段: exhausted
two-tone_legwear,1365,两个tone腿部穿着,medium,自动拆词；需校对未知片段: tone
elezen,1365,elezen,low,自动拆词；需校对未知片段: elezen
adapted_turret,1364,adaptedturret,low,"自动拆词；需校对未知片段: adapted, turret"
high-waist_pantyhose,1363,high腰连裤袜,medium,自动拆词；需校对未知片段: high
mummy_costume,1363,mummy服装,medium,自动拆词；需校对未知片段: mummy
orange_sweater,1362,橙色毛衣,medium,自动拆词组合，建议校对语序
glowing_wings,1361,发光翅膀,medium,自动拆词组合，建议校对语序
torn_jacket,1361,破损夹克,medium,自动拆词组合，建议校对语序
scarf_over_mouth,1357,围巾覆在嘴,medium,自动拆词组合，建议校对语序
lace_choker,1357,蕾丝项圈,medium,自动拆词组合，建议校对语序
collared_vest,1357,collared背心,medium,自动拆词；需校对未知片段: collared
paw_print_background,1356,paw印花背景,medium,自动拆词；需校对未知片段: paw
tall,1353,tall,low,自动拆词；需校对未知片段: tall
tented_shirt,1353,tented衬衫,medium,自动拆词；需校对未知片段: tented
ghost_costume,1353,幽灵服装,medium,自动拆词组合，建议校对语序
ballet,1352,ballet,low,自动拆词；需校对未知片段: ballet
saw,1351,saw,low,自动拆词；需校对未知片段: saw
penis_peek,1351,阴茎露出,medium,自动拆词组合，建议校对语序
tokyo-3_middle_school_uniform,1350,tokyo3middle学校制服,low,"自动拆词；需校对未知片段: tokyo, middle"
double_w,1350,双w,medium,自动拆词；需校对未知片段: w
calico,1349,calico,low,自动拆词；需校对未知片段: calico
holding_another's_hair,1349,拿着他人的头发,medium,自动拆词组合，建议校对语序
mouth_pull,1348,嘴拉,medium,自动拆词组合，建议校对语序
bicorne,1348,bicorne,low,自动拆词；需校对未知片段: bicorne
holding_saucer,1347,拿着saucer,medium,自动拆词；需校对未知片段: saucer
multicolored_footwear,1345,多色鞋类,medium,自动拆词组合，建议校对语序
