tag,count,zh_name,confidence,note
exercise_ball,840,exercise球,medium,自动拆词；需校对未知片段: exercise
lyre,840,lyre,low,自动拆词；需校对未知片段: lyre
horseshoe,840,horseshoe,low,自动拆词；需校对未知片段: horseshoe
lillian_girls'_academy_school_uniform,839,lilliangirls'学园学校制服,low,"自动拆词；需校对未知片段: lillian, girls'"
emotionless_sex,839,emotionless性交,medium,自动拆词；需校对未知片段: emotionless
armpit_sex,839,armpit性交,medium,自动拆词；需校对未知片段: armpit
covering_one_breast,839,遮住一个乳房,medium,自动拆词组合，建议校对语序
suicide,839,suicide,low,自动拆词；需校对未知片段: suicide
infirmary,839,infirmary,low,自动拆词；需校对未知片段: infirmary
folded_hair,839,folded头发,medium,自动拆词；需校对未知片段: folded
vertical-striped_pants,839,竖向条纹裤子,medium,自动拆词组合，建议校对语序
implied_masturbation,838,暗示自慰,medium,自动拆词组合，建议校对语序
shrugging,838,shrugging,low,自动拆词；需校对未知片段: shrugging
model_kit,838,modelkit,low,"自动拆词；需校对未知片段: model, kit"
pig_ears,838,pig耳朵,medium,自动拆词；需校对未知片段: pig
metal_skin,838,metal皮肤,medium,自动拆词；需校对未知片段: metal
crowbar,837,crowbar,low,自动拆词；需校对未知片段: crowbar
first_aid_kit,837,firstaidkit,low,"自动拆词；需校对未知片段: first, aid, kit"
blood_on_leg,837,血在腿,medium,自动拆词组合，建议校对语序
stained_clothes,837,染污服装,medium,自动拆词组合，建议校对语序
high-low_skirt,837,high低裙子,medium,自动拆词；需校对未知片段: high
sitting_on_shoulder,836,坐着在肩,medium,自动拆词组合，建议校对语序
gun_to_head,836,枪头,medium,自动拆词组合，建议校对语序
seatbelt,836,seatbelt,low,自动拆词；需校对未知片段: seatbelt
christmas_stocking,836,christmasstocking,low,"自动拆词；需校对未知片段: christmas, stocking"
on_railing,835,在railing,medium,自动拆词；需校对未知片段: railing
pumpkin_hat,835,pumpkin帽子,medium,自动拆词；需校对未知片段: pumpkin
hand_wraps,835,手wraps,medium,自动拆词；需校对未知片段: wraps
belt_skirt,834,腰带裙子,medium,自动拆词组合，建议校对语序
crotch_grab,834,crotch抓住,medium,自动拆词；需校对未知片段: crotch
silver_dress,834,silver连衣裙,medium,自动拆词；需校对未知片段: silver
hexagon_print,834,hexagon印花,medium,自动拆词；需校对未知片段: hexagon
lace-trimmed_choker,833,蕾丝饰边项圈,medium,自动拆词组合，建议校对语序
brown_mittens,833,棕色mittens,medium,自动拆词；需校对未知片段: mittens
shiny_and_normal,833,shinynormal,low,"自动拆词；需校对未知片段: shiny, normal"
drugged,832,drugged,low,自动拆词；需校对未知片段: drugged
hanami,832,hanami,low,自动拆词；需校对未知片段: hanami
duel_disk,832,dueldisk,low,"自动拆词；需校对未知片段: duel, disk"
rei_no_pool,832,rei无pool,low,"自动拆词；需校对未知片段: rei, pool"
blue_hood,832,蓝色兜帽,medium,自动拆词组合，建议校对语序
naked_cloak,831,裸体斗篷,medium,自动拆词组合，建议校对语序
one-piece_thong,831,一个件thong,medium,自动拆词；需校对未知片段: thong
black_bandeau,831,黑色抹胸,medium,自动拆词组合，建议校对语序
paralyzer,831,paralyzer,low,自动拆词；需校对未知片段: paralyzer
eye_black,831,眼黑色,medium,自动拆词组合，建议校对语序
orange_goggles,831,橙色goggles,medium,自动拆词；需校对未知片段: goggles
crt,830,crt,low,自动拆词；需校对未知片段: crt
warrior,830,warrior,low,自动拆词；需校对未知片段: warrior
ice_cream_float,830,icecreamfloat,low,"自动拆词；需校对未知片段: ice, cream, float"
fingersmile,830,fingersmile,low,自动拆词；需校对未知片段: fingersmile
fishnet_socks,830,网眼袜子,medium,自动拆词组合，建议校对语序
purple_collar,829,紫色衣领,medium,自动拆词组合，建议校对语序
flower_choker,829,花项圈,medium,自动拆词组合，建议校对语序
elbow_sleeve,828,elbow袖子,medium,自动拆词；需校对未知片段: elbow
masu,828,masu,low,自动拆词；需校对未知片段: masu
holding_heart,828,拿着心形,medium,自动拆词组合，建议校对语序
kousaka_kirino's_school_uniform,828,kousakakirino's学校制服,low,"自动拆词；需校对未知片段: kousaka, kirino's"
cut_bangs,828,切开刘海,medium,自动拆词组合，建议校对语序
hook,827,hook,low,自动拆词；需校对未知片段: hook
tamagoyaki,827,tamagoyaki,low,自动拆词；需校对未知片段: tamagoyaki
portal_(object),827,portal（物体）,low,自动拆词；需校对未知片段: portal
pocky_in_mouth,826,pocky在嘴,medium,自动拆词；需校对未知片段: pocky
grey_apron,826,灰色围裙,medium,自动拆词组合，建议校对语序
raccoon,825,raccoon,low,自动拆词；需校对未知片段: raccoon
2008,825,2008,medium,自动拆词组合，建议校对语序
jiangshi_costume,825,jiangshi服装,medium,自动拆词；需校对未知片段: jiangshi
cigarette_pack,824,cigarettepack,low,"自动拆词；需校对未知片段: cigarette, pack"
cellphone_charm,824,cellphonecharm,low,"自动拆词；需校对未知片段: cellphone, charm"
tribal_tattoo,824,tribal纹身,medium,自动拆词；需校对未知片段: tribal
easter,824,easter,low,自动拆词；需校对未知片段: easter
mizu_happi,823,mizuhappi,low,"自动拆词；需校对未知片段: mizu, happi"
fist_bump,823,fistbump,low,"自动拆词；需校对未知片段: fist, bump"
rubber_gloves,823,rubber手套,medium,自动拆词；需校对未知片段: rubber
red_cardigan,823,红色开衫,medium,自动拆词组合，建议校对语序
eye_reflection,822,眼reflection,medium,自动拆词；需校对未知片段: reflection
holding_coin,822,拿着硬币,medium,自动拆词组合，建议校对语序
crazy_straw,822,crazystraw,low,"自动拆词；需校对未知片段: crazy, straw"
mole_under_each_eye,822,痣下each眼,medium,自动拆词；需校对未知片段: each
simulated_fellatio,821,simulated口交,medium,自动拆词；需校对未知片段: simulated
holding_microphone_stand,821,拿着microphonestand,low,"自动拆词；需校对未知片段: microphone, stand"
clock_eyes,821,时钟眼睛,medium,自动拆词组合，建议校对语序
reptile_girl,820,reptile女孩,medium,自动拆词；需校对未知片段: reptile
holding_chain,820,拿着链条,medium,自动拆词组合，建议校对语序
restroom,819,restroom,low,自动拆词；需校对未知片段: restroom
beretta_92,818,beretta92,medium,自动拆词；需校对未知片段: beretta
wrong_foot,818,wrong脚,medium,自动拆词；需校对未知片段: wrong
protecting,818,protecting,low,自动拆词；需校对未知片段: protecting
stuffed_penguin,818,填充penguin,medium,自动拆词；需校对未知片段: penguin
converse,818,converse,low,自动拆词；需校对未知片段: converse
thong_aside,818,thong拨开,medium,自动拆词；需校对未知片段: thong
gesugao,817,gesugao,low,自动拆词；需校对未知片段: gesugao
black_male_swimwear,817,黑色男性swimwear,medium,自动拆词；需校对未知片段: swimwear
