tag,count,zh_name,confidence,note
long_sideburns,11313,长sideburns,medium,自动拆词；需校对未知片段: sideburns
pantyhose_under_shorts,11236,连裤袜下短裤,medium,自动拆词组合，建议校对语序
on_one_knee,11165,在一个膝,medium,自动拆词组合，建议校对语序
blunt_ends,10788,bluntends,low,"自动拆词；需校对未知片段: blunt, ends"
sample_watermark,10710,样张水印,medium,自动拆词组合，建议校对语序
tail_raised,10702,尾巴raised,medium,自动拆词；需校对未知片段: raised
ear_ornament,10536,耳朵饰品,medium,自动拆词组合，建议校对语序
crescent_hat_ornament,10296,新月帽子饰品,medium,自动拆词组合，建议校对语序
cowbell,10180,cowbell,low,自动拆词；需校对未知片段: cowbell
split_mouth,10176,分开嘴,medium,自动拆词组合，建议校对语序
hand_on_own_thigh,10138,手在自己的大腿,medium,自动拆词组合，建议校对语序
black_neckerchief,10123,黑色领巾,medium,自动拆词组合，建议校对语序
old,10057,old,low,自动拆词；需校对未知片段: old
onee-shota,10041,onee正太,medium,自动拆词；需校对未知片段: onee
fish_tail,9995,鱼尾巴,medium,自动拆词组合，建议校对语序
split-color_hair,9941,分开color头发,medium,自动拆词；需校对未知片段: color
pectoral_cleavage,9907,胸肌乳沟,medium,自动拆词组合，建议校对语序
holding_stuffed_toy,9869,拿着填充玩具,medium,自动拆词组合，建议校对语序
rabbit_hair_ornament,9742,兔子头发饰品,medium,自动拆词组合，建议校对语序
holding_another's_wrist,9710,拿着他人的手腕,medium,自动拆词组合，建议校对语序
name_connection,9680,name连接,medium,自动拆词；需校对未知片段: name
pink_bowtie,9638,粉色领结,medium,自动拆词组合，建议校对语序
colored_tips,9622,有色tips,medium,自动拆词；需校对未知片段: tips
yellow_necktie,9603,黄色领带,medium,自动拆词组合，建议校对语序
light_frown,9559,浅色frown,medium,自动拆词；需校对未知片段: frown
unworn_shoes,9545,未穿戴鞋,medium,自动拆词组合，建议校对语序
goat_horns,9359,山羊角,medium,自动拆词组合，建议校对语序
copyright_notice,9347,copyrightnotice,low,"自动拆词；需校对未知片段: copyright, notice"
striped_necktie,9181,条纹领带,medium,自动拆词组合，建议校对语序
white_bowtie,9144,白色领结,medium,自动拆词组合，建议校对语序
multicolored_jacket,8997,多色夹克,medium,自动拆词组合，建议校对语序
:/,8953,:/,low,自动拆词；需校对未知片段: :/
green_necktie,8924,绿色领带,medium,自动拆词组合，建议校对语序
dark_background,8914,深色背景,medium,自动拆词组合，建议校对语序
double-parted_bangs,8912,双parted刘海,medium,自动拆词；需校对未知片段: parted
white_ascot,8670,白色领巾,medium,自动拆词组合，建议校对语序
smoking_pipe,8649,smoking管,medium,自动拆词；需校对未知片段: smoking
voice_actor_connection,8587,voiceactor连接,low,"自动拆词；需校对未知片段: voice, actor"
argyle_clothes,8516,菱格服装,medium,自动拆词组合，建议校对语序
tassel_earrings,8511,流苏耳环,medium,自动拆词组合，建议校对语序
drink_can,8509,饮料罐,medium,自动拆词组合，建议校对语序
black_sports_bra,8492,黑色运动bra,medium,自动拆词；需校对未知片段: bra
yellow_bowtie,8471,黄色领结,medium,自动拆词组合，建议校对语序
pink_thighhighs,8462,粉色长筒袜,medium,自动拆词组合，建议校对语序
star_hat_ornament,8461,星星帽子饰品,medium,自动拆词组合，建议校对语序
purple_bowtie,8421,紫色领结,medium,自动拆词组合，建议校对语序
animal_collar,8411,动物衣领,medium,自动拆词组合，建议校对语序
assertive_female,8396,assertive女性,medium,自动拆词；需校对未知片段: assertive
striped_pantyhose,8211,条纹连裤袜,medium,自动拆词组合，建议校对语序
aqua_necktie,8195,水色领带,medium,自动拆词组合，建议校对语序
content_rating,8043,contentrating,low,"自动拆词；需校对未知片段: content, rating"
nervous_sweating,7962,nervoussweating,low,"自动拆词；需校对未知片段: nervous, sweating"
bikini_bottom_only,7915,比基尼下装仅,medium,自动拆词组合，建议校对语序
shark_tail,7907,鲨鱼尾巴,medium,自动拆词组合，建议校对语序
red_halo,7902,红色光环,medium,自动拆词组合，建议校对语序
red_eyeshadow,7890,红色眼影,medium,自动拆词组合，建议校对语序
miqo'te,7886,miqo'te,low,自动拆词；需校对未知片段: miqo'te
vertical-striped_thighhighs,7865,竖向条纹长筒袜,medium,自动拆词组合，建议校对语序
heart_brooch,7846,心形胸针,medium,自动拆词组合，建议校对语序
puff_of_air,7835,puffair,low,"自动拆词；需校对未知片段: puff, air"
burger,7817,burger,low,自动拆词；需校对未知片段: burger
blue_gemstone,7778,蓝色宝石,medium,自动拆词组合，建议校对语序
heads_together,7741,heads在一起,medium,自动拆词；需校对未知片段: heads
grey_thighhighs,7737,灰色长筒袜,medium,自动拆词组合，建议校对语序
jaggy_lines,7721,jaggylines,low,"自动拆词；需校对未知片段: jaggy, lines"
biceps,7702,biceps,low,自动拆词；需校对未知片段: biceps
yellow_halo,7632,黄色光环,medium,自动拆词组合，建议校对语序
traditional_bowtie,7617,传统领结,medium,自动拆词组合，建议校对语序
navel_hair,7596,navel头发,medium,自动拆词；需校对未知片段: navel
ear_bow,7552,耳朵蝴蝶结,medium,自动拆词组合，建议校对语序
unworn_panties,7541,未穿戴内裤,medium,自动拆词组合，建议校对语序
unworn_skirt,7503,未穿戴裙子,medium,自动拆词组合，建议校对语序
topknot,7501,topknot,low,自动拆词；需校对未知片段: topknot
white_neckerchief,7364,白色领巾,medium,自动拆词组合，建议校对语序
planted,7267,planted,low,自动拆词；需校对未知片段: planted
infection_monitor_(arknights),7221,infectionmonitor（arknights）,low,"自动拆词；需校对未知片段: infection, monitor"
:|,7210,:|,low,自动拆词；需校对未知片段: :|
cube_hair_ornament,7168,cube头发饰品,medium,自动拆词；需校对未知片段: cube
cross-shaped_pupils,7103,十字形瞳孔,medium,自动拆词组合，建议校对语序
striped_bowtie,7095,条纹领结,medium,自动拆词组合，建议校对语序
artistic_error,7088,artisticerror,low,"自动拆词；需校对未知片段: artistic, error"
white_necktie,7082,白色领带,medium,自动拆词组合，建议校对语序
blood_on_hands,7032,血在双手,medium,自动拆词组合，建议校对语序
official_alternate_hair_length,6926,官方替换头发length,medium,自动拆词；需校对未知片段: length
\m/,6904,\m/,low,自动拆词；需校对未知片段: \m/
sweater_lift,6890,毛衣掀起,medium,自动拆词组合，建议校对语序
tile_wall,6875,tile墙,medium,自动拆词；需校对未知片段: tile
chest_harness,6690,胸部harness,medium,自动拆词；需校对未知片段: harness
coat_on_shoulders,6644,外套在shoulders,medium,自动拆词；需校对未知片段: shoulders
lower_teeth_only,6637,lower牙齿仅,medium,自动拆词；需校对未知片段: lower
multiple_rings,6626,多个rings,medium,自动拆词；需校对未知片段: rings
hand_on_own_ass,6565,手在自己的屁股,medium,自动拆词组合，建议校对语序
single_mechanical_arm,6563,单个机械手臂,medium,自动拆词组合，建议校对语序
single_sidelock,6556,单个sidelock,medium,自动拆词；需校对未知片段: sidelock
frilled_thighhighs,6524,荷叶边长筒袜,medium,自动拆词组合，建议校对语序
purple_necktie,6504,紫色领带,medium,自动拆词组合，建议校对语序
two-tone_shirt,6486,两个tone衬衫,medium,自动拆词；需校对未知片段: tone
sleeves_past_elbows,6441,袖子pastelbows,low,"自动拆词；需校对未知片段: past, elbows"
two-tone_fur,6428,两个tone毛皮,medium,自动拆词；需校对未知片段: tone
utility_pole,6380,utility杆,medium,自动拆词；需校对未知片段: utility
medium_bangs,6351,媒介刘海,medium,自动拆词组合，建议校对语序
food_focus,6299,食物特写,medium,自动拆词组合，建议校对语序
striped_socks,6294,条纹袜子,medium,自动拆词组合，建议校对语序
mismatched_pupils,6291,不匹配瞳孔,medium,自动拆词组合，建议校对语序
oripathy_lesion_(arknights),6259,oripathylesion（arknights）,low,"自动拆词；需校对未知片段: oripathy, lesion"
flower-shaped_pupils,6214,花形瞳孔,medium,自动拆词组合，建议校对语序
see-through_shirt,6210,透视衬衫,medium,自动拆词组合，建议校对语序
unworn_clothes,6204,未穿戴服装,medium,自动拆词组合，建议校对语序
lapels,6198,lapels,low,自动拆词；需校对未知片段: lapels
brown_fur,6154,棕色毛皮,medium,自动拆词组合，建议校对语序
holding_removed_eyewear,6149,拿着removed眼镜,medium,自动拆词；需校对未知片段: removed
print_pantyhose,6147,印花连裤袜,medium,自动拆词组合，建议校对语序
grey_pantyhose,6124,灰色连裤袜,medium,自动拆词组合，建议校对语序
gradient_eyes,6117,渐变眼睛,medium,自动拆词组合，建议校对语序
cow_print_bikini,6114,cow印花比基尼,medium,自动拆词；需校对未知片段: cow
bra_visible_through_clothes,6106,bravisible视服装,low,"自动拆词；需校对未知片段: bra, visible"
chest_sarashi,6067,胸部sarashi,medium,自动拆词；需校对未知片段: sarashi
animal_ear_headphones,6049,动物耳朵headphones,medium,自动拆词；需校对未知片段: headphones
swivel_chair,6029,swivel椅子,medium,自动拆词；需校对未知片段: swivel
green_bowtie,5983,绿色领结,medium,自动拆词组合，建议校对语序
bird_ears,5947,鸟耳朵,medium,自动拆词组合，建议校对语序
squatting_cowgirl_position,5894,squattingcowgirlposition,low,"自动拆词；需校对未知片段: squatting, cowgirl, position"
shark_girl,5876,鲨鱼女孩,medium,自动拆词组合，建议校对语序
energy,5857,能量,medium,自动拆词组合，建议校对语序
arthropod_girl,5848,节肢动物女孩,medium,自动拆词组合，建议校对语序
obijime,5834,obijime,low,自动拆词；需校对未知片段: obijime
mixed-sex_bathing,5830,mixed性交bathing,low,"自动拆词；需校对未知片段: mixed, bathing"
fur-trimmed_headwear,5830,毛皮饰边头饰,medium,自动拆词组合，建议校对语序
strap_pull,5826,带子拉,medium,自动拆词组合，建议校对语序
pink_necktie,5800,粉色领带,medium,自动拆词组合，建议校对语序
toeless_footwear,5797,toeless鞋类,medium,自动拆词；需校对未知片段: toeless
blue_socks,5750,蓝色袜子,medium,自动拆词组合，建议校对语序
frilled_hat,5727,荷叶边帽子,medium,自动拆词组合，建议校对语序
open_hands,5722,打开双手,medium,自动拆词组合，建议校对语序
orange_(fruit),5708,橙色（fruit）,medium,自动拆词组合，建议校对语序
heart-shaped_chocolate,5627,心形形巧克力,medium,自动拆词组合，建议校对语序
black_cloak,5610,黑色斗篷,medium,自动拆词组合，建议校对语序
cable_knit,5589,cableknit,low,"自动拆词；需校对未知片段: cable, knit"
slime_(substance),5556,slime（substance）,low,自动拆词；需校对未知片段: slime
low_twin_braids,5536,低twinbraids,low,"自动拆词；需校对未知片段: twin, braids"
print_thighhighs,5527,印花长筒袜,medium,自动拆词组合，建议校对语序
winter_coat,5519,winter外套,medium,自动拆词；需校对未知片段: winter
serval_print,5512,serval印花,medium,自动拆词；需校对未知片段: serval
see-through_cleavage,5493,透视乳沟,medium,自动拆词组合，建议校对语序
two-tone_jacket,5478,两个tone夹克,medium,自动拆词；需校对未知片段: tone
torn_dress,5397,破损连衣裙,medium,自动拆词组合，建议校对语序
black_ascot,5391,黑色领巾,medium,自动拆词组合，建议校对语序
red_gemstone,5356,红色宝石,medium,自动拆词组合，建议校对语序
unworn_jacket,5338,未穿戴夹克,medium,自动拆词组合，建议校对语序
bikini_bottom_aside,5336,比基尼下装拨开,medium,自动拆词组合，建议校对语序
blood_on_weapon,5307,血在武器,medium,自动拆词组合，建议校对语序
arm_hair,5299,手臂头发,medium,自动拆词组合，建议校对语序
pink_neckerchief,5280,粉色领巾,medium,自动拆词组合，建议校对语序
yellow_fur,5235,黄色毛皮,medium,自动拆词组合，建议校对语序
one-piece_swimsuit_pull,5232,一个件泳装拉,medium,自动拆词组合，建议校对语序
forked_eyebrows,5227,forked眉毛,medium,自动拆词；需校对未知片段: forked
baggy_pants,5225,baggy裤子,medium,自动拆词；需校对未知片段: baggy
unworn_mask,5210,未穿戴面具,medium,自动拆词组合，建议校对语序
bandaged_hand,5202,绷带包扎手,medium,自动拆词组合，建议校对语序
frilled_hair_tubes,5180,荷叶边头发tubes,medium,自动拆词；需校对未知片段: tubes
scar_on_chest,5159,伤疤在胸部,medium,自动拆词组合，建议校对语序
digimon_(creature),5145,digimon（creature）,low,自动拆词；需校对未知片段: digimon
roswaal_mansion_maid_uniform,5137,roswaalmansion女仆制服,low,"自动拆词；需校对未知片段: roswaal, mansion"
footwear_bow,5112,鞋类蝴蝶结,medium,自动拆词组合，建议校对语序
body_markings,5081,身体markings,medium,自动拆词；需校对未知片段: markings
elbow_rest,5076,elbowrest,low,"自动拆词；需校对未知片段: elbow, rest"
lightning_bolt_symbol,5075,lightning螺栓符号,medium,自动拆词；需校对未知片段: lightning
hands_in_hair,5042,双手在头发,medium,自动拆词组合，建议校对语序
unconventional_maid,5031,unconventional女仆,medium,自动拆词；需校对未知片段: unconventional
brown_bag,5027,棕色包,medium,自动拆词组合，建议校对语序
weibo_username,5026,weibo用户名,medium,自动拆词；需校对未知片段: weibo
towel_on_head,5009,towel在头,medium,自动拆词；需校对未知片段: towel
furry_with_non-furry,5004,兽人non兽人,medium,自动拆词；需校对未知片段: non
orange_bowtie,4977,橙色领结,medium,自动拆词组合，建议校对语序
looking_at_object,4968,看着物体,medium,自动拆词组合，建议校对语序
bow-shaped_hair,4948,蝴蝶结形头发,medium,自动拆词组合，建议校对语序
holding_own_arm,4851,拿着自己的手臂,medium,自动拆词组合，建议校对语序
linea_alba,4843,lineaalba,low,"自动拆词；需校对未知片段: linea, alba"
multiple_horns,4828,多个角,medium,自动拆词组合，建议校对语序
midair,4810,midair,low,自动拆词；需校对未知片段: midair
hairy,4805,hairy,low,自动拆词；需校对未知片段: hairy
long_eyelashes,4797,长eyelashes,medium,自动拆词；需校对未知片段: eyelashes
winged_arms,4789,winged手臂,medium,自动拆词；需校对未知片段: winged
blue_ascot,4768,蓝色领巾,medium,自动拆词组合，建议校对语序
leaning_on_person,4763,leaning在人物,medium,自动拆词；需校对未知片段: leaning
flight_deck,4757,flightdeck,low,"自动拆词；需校对未知片段: flight, deck"
2021,4746,2021,medium,自动拆词组合，建议校对语序
unsheathed,4731,unsheathed,low,自动拆词；需校对未知片段: unsheathed
arm_around_shoulder,4724,手臂围绕肩,medium,自动拆词组合，建议校对语序
v-fin,4722,vfin,low,"自动拆词；需校对未知片段: v, fin"
2022,4707,2022,medium,自动拆词组合，建议校对语序
hand_on_own_arm,4705,手在自己的手臂,medium,自动拆词组合，建议校对语序
crescent_pin,4699,新月pin,medium,自动拆词；需校对未知片段: pin
earclip,4693,earclip,low,自动拆词；需校对未知片段: earclip
earpiece,4689,earpiece,low,自动拆词；需校对未知片段: earpiece
white_robe,4678,白色长袍,medium,自动拆词组合，建议校对语序
tiger_girl,4671,老虎女孩,medium,自动拆词组合，建议校对语序
mobile_suit,4662,mobile套装,medium,自动拆词；需校对未知片段: mobile
purple_pantyhose,4659,紫色连裤袜,medium,自动拆词组合，建议校对语序
white_horns,4659,白色角,medium,自动拆词组合，建议校对语序
frilled_pillow,4633,荷叶边枕头,medium,自动拆词组合，建议校对语序
torn_skirt,4619,破损裙子,medium,自动拆词组合，建议校对语序
two-tone_gloves,4609,两个tone手套,medium,自动拆词；需校对未知片段: tone
black_fur,4595,黑色毛皮,medium,自动拆词组合，建议校对语序
black_bag,4563,黑色包,medium,自动拆词组合，建议校对语序
kissing_cheek,4559,亲吻脸颊,medium,自动拆词组合，建议校对语序
scar_on_arm,4557,伤疤在手臂,medium,自动拆词组合，建议校对语序
2023,4544,2023,medium,自动拆词组合，建议校对语序
ribbon-trimmed_legwear,4541,丝带饰边腿部穿着,medium,自动拆词组合，建议校对语序
defloration,4541,defloration,low,自动拆词；需校对未知片段: defloration
hooded_capelet,4538,带兜帽小披肩,medium,自动拆词组合，建议校对语序
small_horns,4517,小角,medium,自动拆词组合，建议校对语序
demon_slayer_uniform,4499,demonslayer制服,low,"自动拆词；需校对未知片段: demon, slayer"
arm_rest,4494,手臂rest,medium,自动拆词；需校对未知片段: rest
striped_jacket,4485,条纹夹克,medium,自动拆词组合，建议校对语序
holding_pom_poms,4475,拿着绒球poms,medium,自动拆词；需校对未知片段: poms
improvised_gag,4460,improvised口球,medium,自动拆词；需校对未知片段: improvised
white_feathers,4452,白色羽毛,medium,自动拆词组合，建议校对语序
dangle_earrings,4414,dangle耳环,medium,自动拆词；需校对未知片段: dangle
bike_shorts_under_skirt,4394,bike短裤下裙子,medium,自动拆词；需校对未知片段: bike
dog_boy,4380,狗男孩,medium,自动拆词组合，建议校对语序
earth_(planet),4374,earth（planet）,low,自动拆词；需校对未知片段: earth
partially_undressed,4347,部分undressed,medium,自动拆词；需校对未知片段: undressed
bikini_top_lift,4347,比基尼上装掀起,medium,自动拆词组合，建议校对语序
lion_girl,4315,lion女孩,medium,自动拆词；需校对未知片段: lion
spacecraft,4272,spacecraft,low,自动拆词；需校对未知片段: spacecraft
folded_fan,4270,folded扇子,medium,自动拆词；需校对未知片段: folded
idol_clothes,4263,idol服装,medium,自动拆词；需校对未知片段: idol
orange_necktie,4262,橙色领带,medium,自动拆词组合，建议校对语序
christmas_ornaments,4259,christmasornaments,low,"自动拆词；需校对未知片段: christmas, ornaments"
biting_own_lip,4251,biting自己的lip,low,"自动拆词；需校对未知片段: biting, lip"
text_background,4242,文字背景,medium,自动拆词组合，建议校对语序
beak,4237,beak,low,自动拆词；需校对未知片段: beak
still_life,4229,stilllife,low,"自动拆词；需校对未知片段: still, life"
multiple_belts,4228,多个belts,medium,自动拆词；需校对未知片段: belts
bandaid_on_cheek,4203,创可贴在脸颊,medium,自动拆词组合，建议校对语序
hand_under_clothes,4189,手下服装,medium,自动拆词组合，建议校对语序
goth_fashion,4186,gothfashion,low,"自动拆词；需校对未知片段: goth, fashion"
scar_on_nose,4175,伤疤在鼻子,medium,自动拆词组合，建议校对语序
taur,4162,taur,low,自动拆词；需校对未知片段: taur
employee_uniform,4158,employee制服,medium,自动拆词；需校对未知片段: employee
prosthetic_arm,4145,prosthetic手臂,medium,自动拆词；需校对未知片段: prosthetic
