tag_id,name,category,count,zh_name,zh_name_2,source,confidence,note,donmai_url,api_status
1229660,multiple_horns,0,4828,多个角,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/multiple_horns,ok
374379,hairy,0,4805,多毛,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hairy,ok
644588,long_eyelashes,0,4797,长睫毛,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/long_eyelashes,ok
1376935,blue_ascot,0,4768,蓝色领巾,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/blue_ascot,ok
540428,arm_around_shoulder,0,4724,手臂搂肩,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/arm_around_shoulder,ok
652486,v-fin,0,4722,V形天线,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/v-fin,ok
1219136,hand_on_own_arm,0,4705,手放在自己手臂上,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hand_on_own_arm,ok
1619425,crescent_pin,0,4699,新月别针,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/crescent_pin,ok
403942,earpiece,0,4689,耳机,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/earpiece,ok
474982,white_robe,0,4678,白色长袍,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/white_robe,ok
461372,mobile_suit,0,4662,机动战士,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/mobile_suit,ok
507697,purple_pantyhose,0,4659,紫色连裤袜,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/purple_pantyhose,ok
1489840,white_horns,0,4659,白色角,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/white_horns,ok
636788,frilled_pillow,0,4633,褶边枕头,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/frilled_pillow,ok
468460,torn_skirt,0,4619,破损的裙子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/torn_skirt,ok
1141250,black_fur,0,4595,黑色毛皮,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/black_fur,ok
1437301,black_bag,0,4563,黑色包,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/black_bag,ok
1385010,kissing_cheek,0,4559,亲吻脸颊,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/kissing_cheek,ok
1582500,scar_on_arm,0,4557,手臂上的伤疤,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/scar_on_arm,ok
1258092,ribbon-trimmed_legwear,0,4541,缎带镶边腿部服饰,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/ribbon-trimmed_legwear,ok
1411341,hooded_capelet,0,4538,带兜帽小披肩,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hooded_capelet,ok
1421703,small_horns,0,4517,小角,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/small_horns,ok
1766885,demon_slayer_uniform,0,4499,鬼杀队队服,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/demon_slayer_uniform,ok
560677,arm_rest,0,4494,手臂支撑,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/arm_rest,ok
883683,white_feathers,0,4452,白色羽毛,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/white_feathers,ok
1478255,dangle_earrings,0,4414,垂坠耳环,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/dangle_earrings,ok
1235204,bike_shorts_under_skirt,0,4394,裙下运动短裤,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/bike_shorts_under_skirt,ok
1257314,idol_clothes,0,4263,偶像服装,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/idol_clothes,ok
1312165,orange_necktie,0,4262,橙色领带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/orange_necktie,ok
493348,christmas_ornaments,0,4259,圣诞装饰,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/christmas_ornaments,ok
634638,text_background,0,4242,文字背景,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/text_background,ok
609122,multiple_belts,0,4228,多个腰带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/multiple_belts,ok
1322421,bandaid_on_cheek,0,4203,脸颊上的创可贴,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/bandaid_on_cheek,ok
1530508,scar_on_nose,0,4175,鼻子上的伤疤,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/scar_on_nose,ok
758409,taur,0,4162,兽身人,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/taur,ok
1253174,employee_uniform,0,4158,员工制服,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/employee_uniform,ok
676138,asymmetrical_footwear,0,4124,不对称鞋履,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/asymmetrical_footwear,ok
1770614,green_gemstone,0,4113,绿色宝石,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/green_gemstone,not_found
558384,on_grass,0,4060,在草地上,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/on_grass,ok
2006752,unworn_bra,0,4053,未穿戴的胸罩,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/unworn_bra,ok
769705,holding_another's_arm,0,4047,抓着他人的手臂,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/holding_another%27s_arm,ok
1612103,milestone_celebration,0,4045,里程碑庆祝,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/milestone_celebration,ok
549346,blue_pantyhose,0,4041,蓝色连裤袜,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/blue_pantyhose,ok
590039,animal_feet,0,4030,动物脚,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/animal_feet,ok
1435434,two-tone_skirt,0,4029,双色裙子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/two-tone_skirt,ok
1319620,wing_hair_ornament,0,4026,翅膀发饰,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/wing_hair_ornament,ok
520227,cowlick,0,4025,翘发,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/cowlick,ok
1227710,tail_through_clothes,0,3990,尾巴穿过衣服,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/tail_through_clothes,ok
1517305,presenting_armpit,0,3976,展示腋下,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/presenting_armpit,not_found
1888618,fairy_(sao),0,3962,妖精,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/fairy_%28sao%29,ok
1436828,obiage,0,3923,带扬,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/obiage,ok
1805482,non-humanoid_robot,0,3917,非人形机器人,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/non-humanoid_robot,ok
1441884,rectangular_eyewear,0,3910,矩形眼镜,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/rectangular_eyewear,ok
1371311,aqua_bowtie,0,3895,水色领结,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/aqua_bowtie,ok
1316028,american_flag_legwear,0,3867,美国旗帜腿部服饰,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/american_flag_legwear,ok
585305,ear_ribbon,0,3837,耳朵缎带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/ear_ribbon,ok
1400382,barbell_piercing,0,3836,杠铃穿孔,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/barbell_piercing,ok
743282,layered_clothes,0,3806,多层服装,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/layered_clothes,ok
1451190,white_wrist_cuffs,0,3759,白色手腕袖口,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/white_wrist_cuffs,ok
1319452,hand_on_another's_arm,0,3725,手放在他人手臂上,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hand_on_another%27s_arm,ok
1839475,chips_(food),0,3723,薯片,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/chips_%28food%29,ok
2065896,diagonal-striped_clothes,0,3718,斜向条纹服装,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/diagonal-striped_clothes,ok
409293,open_dress,0,3700,张开连衣裙,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/open_dress,ok
1304169,au_ra,0,3697,aura,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/au_ra,ok
1450243,weibo_logo,0,3687,微博标志,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/weibo_logo,ok
653049,red_eyeliner,0,3670,红色眼线,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/red_eyeliner,ok
685091,hand_on_another's_back,0,3665,手放在他人背部上,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hand_on_another%27s_back,ok
1399079,holding_drink,0,3664,拿着饮料,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/holding_drink,ok
1623670,diamond_button,0,3606,菱形纽扣,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/diamond_button,ok
1413751,print_bowtie,0,3606,印花领结,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/print_bowtie,ok
1422860,two-tone_swimsuit,0,3574,双色泳装,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/two-tone_swimsuit,ok
1427966,yellow_cardigan,0,3563,黄色开衫,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/yellow_cardigan,ok
1365001,black_robe,0,3554,黑色长袍,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/black_robe,ok
1471518,horseshoe_ornament,0,3554,马蹄铁饰品,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/horseshoe_ornament,ok
462978,??,0,3553,??,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/%3F%3F,ok
1579047,rabbit_pose,0,3550,兔子姿势,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/rabbit_pose,ok
1791866,holding_smoking_pipe,0,3545,拿着吸烟烟斗,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/holding_smoking_pipe,ok
1472233,high-waist_shorts,0,3518,高腰短裤,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/high-waist_shorts,ok
1403286,black_mask,0,3513,黑色面具,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/black_mask,ok
1383796,rabbit_hood,0,3509,兔子兜帽,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/rabbit_hood,ok
548668,excalibur_(fate/stay_night),0,3507,誓约胜利之剑,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/excalibur_%28fate%2Fstay_night%29,ok
514768,grey_sky,0,3489,灰色天空,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/grey_sky,ok
1342976,rabbit_print,0,3487,兔子印花,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/rabbit_print,ok
647907,dragon_print,0,3477,龙印花,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/dragon_print,ok
465416,sleeveless_sweater,0,3470,无袖毛衣,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/sleeveless_sweater,ok
602690,stuffed_cat,0,3469,毛绒猫,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/stuffed_cat,ok
473206,grey_socks,0,3465,灰色袜子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/grey_socks,ok
682862,hand_on_another's_hip,0,3450,手放在他人臀部上,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hand_on_another%27s_hip,ok
1976321,animal_ear_piercing,0,3434,动物耳朵穿孔,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/animal_ear_piercing,ok
1514281,shark_hair_ornament,0,3434,鲨鱼发饰,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/shark_hair_ornament,ok
490993,colored_tongue,0,3433,有色舌头,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/colored_tongue,ok
1448570,gold_earrings,0,3419,金色耳环,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/gold_earrings,ok
1430633,two-tone_bikini,0,3417,双色比基尼,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/two-tone_bikini,ok
1697967,tassel_hair_ornament,0,3413,流苏发饰,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/tassel_hair_ornament,ok
629659,food_on_head,0,3405,头上的食物,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/food_on_head,ok
539295,feather_hair,0,3403,羽毛头发,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/feather_hair,ok
615041,finger_to_cheek,0,3400,手指抵着脸颊,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/finger_to_cheek,ok
1402835,scene_reference,0,3380,场景致敬,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/scene_reference,ok
1488457,grey_horns,0,3371,灰色角,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/grey_horns,ok
528325,red_pantyhose,0,3360,红色连裤袜,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/red_pantyhose,ok
1402052,white_cloak,0,3357,白色斗篷,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/white_cloak,ok
458132,winged_hat,0,3331,带翅膀的帽子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/winged_hat,ok
1613301,obliques,0,3323,腹斜肌,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/obliques,ok
1422416,twitter_logo,0,3307,Twitter标志,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/twitter_logo,ok
1463294,holding_controller,0,3297,拿着手柄,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/holding_controller,ok
1480168,white_sports_bra,0,3268,白色运动胸罩,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/white_sports_bra,ok
1383769,dot_mouth,0,3260,点嘴,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/dot_mouth,ok
2025868,cellphone_photo,0,3254,手机照片,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/cellphone_photo,ok
1484339,diagonal-striped_bow,0,3254,斜向条纹蝴蝶结,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/diagonal-striped_bow,ok
1163924,blue_fur,0,3248,蓝色毛皮,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/blue_fur,ok
1119065,heart-shaped_pillow,0,3240,心形形枕头,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/heart-shaped_pillow,ok
665809,hugging_doll,0,3239,拥抱玩偶,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hugging_doll,ok
2006755,unworn_helmet,0,3239,未穿戴的头盔,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/unworn_helmet,ok
586819,energy_wings,0,3236,energy翅膀,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/energy_wings,ok
574719,multicolored_swimsuit,0,3233,多色泳装,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/multicolored_swimsuit,ok
713394,hand_on_another's_thigh,0,3230,手放在他人大腿上,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hand_on_another%27s_thigh,ok
1551114,covered_abs,0,3220,覆盖的腹肌,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/covered_abs,ok
