"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"1441509","andou_(girls_und_panzer)","4","1803","安藤","安藤","ガールズ&パンツァー","high",""
"1231206","levi_(shingeki_no_kyojin)","4","1800","リヴァイ","利威尔","進撃の巨人","high",""
"1524993","saria_(arknights)","4","1799","サリア","塞雷娅","アークナイツ","high",""
"1447957","nero_claudius_(bride)_(fate)","4","1796","ネロ・クラウディウス（ブライド）","尼禄·克劳狄乌斯（花嫁）","Fate","high",""
"1257062","pepperoni_(girls_und_panzer)","4","1796","ペパロニ","佩帕罗妮","ガールズ&パンツァー","high",""
"1275721","kuroshio_(kancolle)","4","1790","黒潮","黑潮","艦隊これくしょん -艦これ-","high",""
"382079","takara_miyuki","4","1789","高良みゆき","高良美幸","らき☆すた","high",""
"1735921","asashio_kai_ni_(kancolle)","4","1783","朝潮改二","朝潮改二","艦隊これくしょん -艦これ-","high","改二形態"
"1643688","azusa_(blue_archive)","4","1781","白洲アズサ","白洲梓","ブルーアーカイブ","high",""
"717139","kenzaki_makoto","4","1778","剣崎真琴","剑崎真琴","ドキドキ!プリキュア","high",""
"1631495","yayoi_(kancolle)","4","1778","弥生","弥生","艦隊これくしょん -艦これ-","high",""
"1631402","tama_(kancolle)","4","1776","多摩","多摩","艦隊これくしょん -艦これ-","high",""
"2007520","houshou_marine_(summer)","4","1776","宝鐘マリン（水着）","宝钟玛琳（夏装）","ホロライブ","high","衣装差分"
"1243759","horikawa_raiko","4","1770","堀川雷鼓","堀川雷鼓","東方Project","high",""
"1626315","dusk_(arknights)","4","1768","シー","夕","アークナイツ","high",""
"10146","koizumi_itsuki","4","1766","古泉一樹","古泉一树","涼宮ハルヒシリーズ","high",""
"1631373","suzukaze_(kancolle)","4","1766","涼風","凉风","艦隊これくしょん -艦これ-","high",""
"1675744","selen_tatsuki","4","1765","セレン龍月","赛伦龙月","にじさんじ","medium","中文表記揺れ要確認"
"1631357","shirayuki_(kancolle)","4","1761","白雪","白雪","艦隊これくしょん -艦これ-","high",""
"1536889","kanroji_mitsuri","4","1759","甘露寺蜜璃","甘露寺蜜璃","鬼滅の刃","high",""
"1421907","komi_shouko","4","1758","古見硝子","古见硝子","古見さんは、コミュ症です。","high",""
"361258","ranma-chan","4","1756","らんま（女）","乱马（女）","らんま1/2","high","女体化形態"
"1501023","artoria_pendragon_(lancer_alter)_(fate)","4","1755","アルトリア・ペンドラゴン〔オルタ〕（ランサー）","阿尔托莉雅·潘德拉贡〔Alter〕（Lancer）","Fate","high",""
"399147","yowane_haku","4","1753","弱音ハク","弱音白","VOCALOID派生","high",""
"13036","misumi_nagisa","4","1752","美墨なぎさ","美墨渚","ふたりはプリキュア","high",""
"1186381","arch_bishop_(ragnarok_online)","4","1748","アークビショップ","大主教","Ragnarok Online","medium","職業タグ"
"1630510","asashimo_(kancolle)","4","1748","朝霜","朝霜","艦隊これくしょん -艦これ-","high",""
"1266581","ramlethal_valentine","4","1747","ラムレザル＝ヴァレンタイン","拉姆蕾萨尔·瓦伦丁","GUILTY GEAR","high",""
"445833","jessie_(pokemon)","4","1746","ムサシ","武藏","ポケットモンスター","high",""
"1644982","curren_chan_(umamusume)","4","1741","カレンチャン","真机伶","ウマ娘 プリティーダービー","high",""
"401594","palutena","4","1739","パルテナ","帕露蒂娜","光神話 パルテナの鏡","high",""
"386242","sakata_gintoki","4","1738","坂田銀時","坂田银时","銀魂","high",""
"414816","sakamoto_mio","4","1738","坂本美緒","坂本美绪","ストライクウィッチーズ","high",""
"1295749","tracer_(overwatch)","4","1737","トレーサー","猎空","オーバーウォッチ","high",""
"1808100","dan_heng_(honkai:_star_rail)","4","1736","丹恒","丹恒","崩壊:スターレイル","high",""
"663432","kamiya_nao","4","1734","神谷奈緒","神谷奈绪","アイドルマスター シンデレラガールズ","high",""
"727253","hojo_karen","4","1734","北条加蓮","北条加莲","アイドルマスター シンデレラガールズ","high",""
"1639112","sendai_kai_ni_(kancolle)","4","1733","川内改二","川内改二","艦隊これくしょん -艦これ-","high","改二形態"
"1862390","hiroi_kikuri","4","1733","廣井きくり","广井菊里","ぼっち・ざ・ろっく!","high",""
"392481","madotsuki","4","1732","窓付き","附窗子","ゆめにっき","medium","中文通称要確認"
"1644976","admire_vega_(umamusume)","4","1730","アドマイヤベガ","爱慕织姬","ウマ娘 プリティーダービー","high",""
"1560134","morpeko_(full)","4","1728","まんぷくもようのモルペコ","饱腹花纹莫鲁贝可","ポケットモンスター","high","形態タグ"
"1344590","matsuno_osomatsu","4","1726","松野おそ松","松野小松","おそ松さん","high",""
"1442305","hiro_(darling_in_the_franxx)","4","1724","ヒロ","广","DARLING in the FRANXX","high",""
"1734866","musashi_kai_ni_(kancolle)","4","1724","武蔵改二","武藏改二","艦隊これくしょん -艦これ-","high","改二形態"
"1584593","felicia_(vampire)","4","1722","フェリシア","菲莉西亚","ヴァンパイア","high",""
"664313","moroboshi_kirari","4","1722","諸星きらり","诸星琪拉莉","アイドルマスター シンデレラガールズ","high",""
"1749629","chouzetsusaikawa_tenshi-chan","4","1721","超絶最かわてんしちゃん","超绝最可爱天使酱","NEEDY GIRL OVERDOSE","high",""
"496829","makoto_nanaya","4","1720","マコト＝ナナヤ","诚·七夜","BLAZBLUE","medium","中文表記揺れ要確認"
"1344591","matsuno_karamatsu","4","1720","松野カラ松","松野空松","おそ松さん","high",""
"1634607","hoshino_ai_(oshi_no_ko)","4","1720","星野アイ","星野爱","【推しの子】","high",""
"1824247","etna_(disgaea)","4","1719","エトナ","艾多娜","魔界戦記ディスガイア","high",""
"424944","hanamura_yousuke","4","1716","花村陽介","花村阳介","ペルソナ4","high",""
"1368824","takamaki_anne","4","1716","高巻杏","高卷杏","ペルソナ5","high",""
"1645007","seiun_sky_(umamusume)","4","1716","セイウンスカイ","青云天空","ウマ娘 プリティーダービー","high",""
"663460","sasaki_chie","4","1715","佐々木千枝","佐佐木千枝","アイドルマスター シンデレラガールズ","high",""
"1462453","morino_rinze","4","1715","杜野凛世","杜野凛世","アイドルマスター シャイニーカラーズ","high",""
"529058","hanasaki_tsubomi","4","1713","花咲つぼみ","花咲蕾","ハートキャッチプリキュア!","high",""
"1549066","himemori_luna","4","1713","姫森ルーナ","姬森璐娜","ホロライブ","high",""
"8107","bulma","4","1712","ブルマ","布尔玛","ドラゴンボール","high",""
"1365551","sakura_futaba","4","1710","佐倉双葉","佐仓双叶","ペルソナ5","high",""
"1493611","kemomimi-chan_(naga_u)","4","1710","けもみみちゃん","兽耳酱","naga_u","medium","原创角色/作者タグ"
"1423783","eternity_larva","4","1709","エタニティラルバ","爱塔妮缇拉尔瓦","東方Project","high",""
"1292970","yaoyorozu_momo","4","1705","八百万百","八百万百","僕のヒーローアカデミア","high",""
"1560614","saren_(princess_connect!)","4","1705","サレン","咲恋","プリンセスコネクト!Re:Dive","high",""
"1344593","matsuno_ichimatsu","4","1702","松野一松","松野一松","おそ松さん","high",""
"1644983","eishin_flash_(umamusume)","4","1702","エイシンフラッシュ","荣进闪耀","ウマ娘 プリティーダービー","high",""
"1344594","matsuno_jyushimatsu","4","1701","松野十四松","松野十四松","おそ松さん","high",""
"5036","signum","4","1699","シグナム","希格诺","魔法少女リリカルなのは","high",""
"445954","bulbasaur","4","1699","フシギダネ","妙蛙种子","ポケットモンスター","high",""
"1630499","arashio_(kancolle)","4","1699","荒潮","荒潮","艦隊これくしょん -艦これ-","high",""
"1420942","yuuki_setsuna_(love_live!)","4","1699","優木せつ菜","优木雪菜","ラブライブ!虹ヶ咲学園スクールアイドル同好会","high",""
"1533840","kurokoma_saki","4","1699","驪駒早鬼","骊驹早鬼","東方Project","high",""
"1682867","iroha_(blue_archive)","4","1699","棗イロハ","枣伊吕波","ブルーアーカイブ","high",""
"1933164","takanashi_kiara_(1st_costume)","4","1697","小鳥遊キアラ（初期衣装）","小鸟游琪亚拉（初始服装）","ホロライブ","high","衣装差分"
"1460817","kuwayama_chiyuki","4","1696","桑山千雪","桑山千雪","アイドルマスター シャイニーカラーズ","high",""
"1554856","hayakawa_aki","4","1696","早川アキ","早川秋","チェンソーマン","high",""
"657914","tokisaki_kurumi","4","1693","時崎狂三","时崎狂三","デート・ア・ライブ","high",""
"1317067","ringo_(touhou)","4","1693","鈴瑚","铃瑚","東方Project","high",""
"1933161","kiryu_coco_(1st_costume)","4","1693","桐生ココ（初期衣装）","桐生可可（初始服装）","ホロライブ","high","衣装差分"
"488853","kasumi_(doa)","4","1692","霞","霞","DEAD OR ALIVE","high",""
"674693","skyla_(pokemon)","4","1692","フウロ","风露","ポケットモンスター","high",""
"1316170","ohara_mari","4","1692","小原鞠莉","小原鞠莉","ラブライブ!サンシャイン!!","high",""
"1627626","leonardo_da_vinci_(fate)","4","1690","レオナルド・ダ・ヴィンチ","莱昂纳多·达·芬奇","Fate","high",""
"697698","kirigaya_suguha","4","1689","桐ヶ谷直葉","桐谷直叶","ソードアート・オンライン","high",""
"1541326","hoshikawa_sara","4","1689","星川サラ","星川莎拉","にじさんじ","high",""
"1298160","kotonoha_akane","4","1686","琴葉茜","琴叶茜","VOICEROID","high",""
"1732422","kasumi_kai_ni_(kancolle)","4","1686","霞改二","霞改二","艦隊これくしょん -艦これ-","high","改二形態"
"1470527","natori_sana","4","1686","名取さな","名取纱那","VTuber","high",""
"1409154","tohru_(maidragon)","4","1684","トール","托尔","小林さんちのメイドラゴン","high",""
"401222","noel_vermillion","4","1683","ノエル＝ヴァーミリオン","诺爱尔·梵米利欧","BLAZBLUE","medium","中文表記揺れ要確認"
"1542253","rosehip_(girls_und_panzer)","4","1680","ローズヒップ","玫瑰果","ガールズ&パンツァー","high",""
"1933191","shishiro_botan_(1st_costume)","4","1679","獅白ぼたん（初期衣装）","狮白牡丹（初始服装）","ホロライブ","high","衣装差分"
"1594464","bloop_(gawr_gura)","4","1678","Bloop","Bloop","ホロライブ","medium","マスコットタグ"
"1296572","todoroki_shouto","4","1677","轟焦凍","轰焦冻","僕のヒーローアカデミア","high",""
"518079","tiki_(fire_emblem)","4","1676","チキ","琪琪","ファイアーエムブレム","high",""
"1597302","beidou_(genshin_impact)","4","1676","北斗","北斗","原神","high",""
"1665751","t-head_trainer","4","1676","Tヘッドトレーナー","T头训练员","ウマ娘 プリティーダービー","medium","玩家头像派生标签"
"15221","hanyuu","4","1675","羽入","羽入","ひぐらしのなく頃に","high",""
"1412756","theresa_apocalypse","4","1675","テレサ・アポカリプス","德丽莎·阿波卡利斯","崩壊3rd","high",""
"432714","trafalgar_law","4","1673","トラファルガー・ロー","特拉法尔加·罗","ONE PIECE","high",""
"375109","midna","4","1672","ミドナ","米多娜","ゼルダの伝説","high",""
"1417247","japanese_crested_ibis_(kemono_friends)","4","1670","トキ","朱鹮","けものフレンズ","high",""
"1410565","fujiwara_chika","4","1668","藤原千花","藤原千花","かぐや様は告らせたい","high",""
"510496","ryu_(street_fighter)","4","1667","リュウ","隆","ストリートファイター","high",""
"606667","kirino_ranmaru","4","1667","霧野蘭丸","雾野兰丸","イナズマイレブン","high",""
"1654887","iizunamaru_megumu","4","1667","飯綱丸龍","饭纲丸龙","東方Project","high",""
"386311","otonashi_kotori","4","1666","音無小鳥","音无小鸟","アイドルマスター","high",""
"1303014","producer_(idolmaster_cinderella_girls_anime)","4","1665","プロデューサー","制作人","アイドルマスター シンデレラガールズ","high","アニメ版プロデューサー"
"396068","watatsuki_no_yorihime","4","1661","綿月依姫","绵月依姬","東方Project","high",""
"1419028","komano_aunn","4","1661","高麗野あうん","高丽野阿吽","東方Project","high",""
"436223","nanasaki_ai","4","1657","七咲逢","七咲逢","アマガミ","high",""
"1581646","noelle_(genshin_impact)","4","1656","ノエル","诺艾尔","原神","high",""
"1630529","ayanami_(kancolle)","4","1655","綾波","绫波","艦隊これくしょん -艦これ-","high",""
"8151","hino_rei","4","1653","火野レイ","火野丽","美少女戦士セーラームーン","high",""
"423669","saber_lily","4","1651","セイバー・リリィ","Saber Lily","Fate","high",""
"658795","mimura_kanako","4","1651","三村かな子","三村加奈子","アイドルマスター シンデレラガールズ","high",""
"1525780","rotom_phone","4","1651","スマホロトム","洛托姆手机","ポケットモンスター","high",""
"1630445","agano_(kancolle)","4","1648","阿賀野","阿贺野","艦隊これくしょん -艦これ-","high",""
"1641844","yanfei_(genshin_impact)","4","1647","煙緋","烟绯","原神","high",""
"1493508","princess_king_boo","4","1642","キングテレサ姫","嘘嘘鬼王姬","スーパーマリオ","medium","ファンキャラクター/表記揺れ"
"1645011","tamamo_cross_(umamusume)","4","1640","タマモクロス","玉藻十字","ウマ娘 プリティーダービー","high",""
"1627148","koyanskaya_(fate)","4","1639","コヤンスカヤ","高扬斯卡娅","Fate","high",""
"712088","leafa","4","1638","リーファ","莉法","ソードアート・オンライン","high",""
"593284","naegi_makoto","4","1638","苗木誠","苗木诚","ダンガンロンパ","high",""
"593802","minamino_kanade","4","1638","南野奏","南野奏","スイートプリキュア♪","high",
