"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"1275718","hibiki_(kancolle)","4","16538","響","响","艦隊これくしょん -艦これ-","high",""
"1414209","mash_kyrielight","4","16080","マシュ・キリエライト","玛修·基列莱特","Fate","high",""
"473327","tatara_kogasa","4","15983","多々良小傘","多多良小伞","東方Project","high",""
"383392","kawashiro_nitori","4","15870","河城にとり","河城荷取","東方Project","high",""
"12302","kamishirasawa_keine","4","15819","上白沢慧音","上白泽慧音","東方Project","high",""
"1275728","shigure_(kancolle)","4","15718","時雨","时雨","艦隊これくしょん -艦これ-","high",""
"415326","hinanawi_tenshi","4","15462","比那名居天子","比那名居天子","東方Project","high",""
"604258","sakura_kyoko","4","14872","佐倉杏子","佐仓杏子","魔法少女まどか☆マギカ","high",""
"593108","tomoe_mami","4","14796","巴マミ","巴麻美","魔法少女まどか☆マギカ","high",""
"12306","houraisan_kaguya","4","14523","蓬莱山輝夜","蓬莱山辉夜","東方Project","high",""
"1799","koakuma","4","14297","小悪魔","小恶魔","東方Project","high",""
"12300","mystia_lorelei","4","14283","ミスティア・ローレライ","米斯蒂娅·萝蕾拉","東方Project","high",""
"475833","souryuu_asuka_langley","4","13517","惣流・アスカ・ラングレー","惣流·明日香·兰格雷","新世紀エヴァンゲリオン","high",""
"12303","inaba_tewi","4","13472","因幡てゐ","因幡帝","東方Project","high",""
"12313","ibuki_suika","4","13410","伊吹萃香","伊吹萃香","東方Project","high",""
"1350122","kongou_(kancolle)","4","13408","金剛","金刚","艦隊これくしょん -艦これ-","high",""
"473267","nazrin","4","12879","ナズーリン","娜兹玲","東方Project","high",""
"1275720","inazuma_(kancolle)","4","12856","電","电","艦隊これくしょん -艦これ-","high",""
"503349","hijiri_byakuren","4","12693","聖白蓮","圣白莲","東方Project","high",""
"1613000","warrior_of_light_(ff14)","4","12512","光の戦士","光之战士","FINAL FANTASY XIV","high","プレイヤー/主人公通称タグ"
"1630449","akagi_(kancolle)","4","12451","赤城","赤城","艦隊これくしょん -艦これ-","high",""
"393597","kagamine_len","4","12419","鏡音レン","镜音连","VOCALOID","high",""
"6313","link","4","12385","リンク","林克","ゼルダの伝説","high",""
"1686237","raiden_shogun","4","12239","雷電将軍","雷电将军","原神","high",""
"1473623","tamamo_(fate)","4","12070","玉藻の前","玉藻前","Fate","medium","tag名は短縮形のため要確認"
"503343","houjuu_nue","4","12031","封獣ぬえ","封兽鵺","東方Project","high",""
"1581467","lumine_(genshin_impact)","4","11757","蛍","荧","原神","high",""
"1533309","houshou_marine","4","11739","宝鐘マリン","宝钟玛琳","ホロライブ","high",""
"1270870","tenryuu_(kancolle)","4","11481","天龍","天龙","艦隊これくしょん -艦これ-","high",""
"1391753","fujimaru_ritsuka_(male)","4","11472","藤丸立香（男性）","藤丸立香（男性）","Fate","high",""
"384841","yasaka_kanako","4","11452","八坂神奈子","八坂神奈子","東方Project","high",""
"1593594","gawr_gura","4","11448","がうる・ぐら","噶呜·古拉","ホロライブ","high",""
"1631504","yuudachi_(kancolle)","4","11386","夕立","夕立","艦隊これくしょん -艦これ-","high",""
"12305","yagokoro_eirin","4","11356","八意永琳","八意永琳","東方Project","high",""
"1391754","fujimaru_ritsuka_(female)","4","11288","藤丸立香（女性）","藤丸立香（女性）","Fate","high",""
"457810","megurine_luka","4","11218","巡音ルカ","巡音流歌","VOCALOID","high",""
"1479739","jeanne_d'arc_alter_(fate)","4","11062","ジャンヌ・ダルク〔オルタ〕","黑贞德","Fate","high",""
"413783","mizuhashi_parsee","4","10974","水橋パルスィ","水桥帕露西","東方Project","high",""
"1631198","sensei_(blue_archive)","4","10925","先生","老师","ブルーアーカイブ","high","プレイヤー/主人公通称タグ"
"1275715","fubuki_(kancolle)","4","10839","吹雪","吹雪","艦隊これくしょん -艦これ-","high",""
"1275719","ikazuchi_(kancolle)","4","10828","雷","雷","艦隊これくしょん -艦これ-","high",""
"1471064","abigail_williams_(fate)","4","10742","アビゲイル・ウィリアムズ","阿比盖尔·威廉姆斯","Fate","high",""
"3861","pikachu","4","10538","ピカチュウ","皮卡丘","ポケットモンスター","high",""
"1635696","hu_tao_(genshin_impact)","4","10238","胡桃","胡桃","原神","high",""
"1275711","akatsuki_(kancolle)","4","10176","暁","晓","艦隊これくしょん -艦これ-","high",""
"1631523","zuikaku_(kancolle)","4","10116","瑞鶴","瑞鹤","艦隊これくしょん -艦これ-","high",""
"456150","akiyama_mio","4","10077","秋山澪","秋山澪","けいおん!","high",""
"638495","toyosatomimi_no_miko","4","9782","豊聡耳神子","丰聪耳神子","東方Project","high",""
"1630699","hamakaze_(kancolle)","4","9722","浜風","滨风","艦隊これくしょん -艦これ-","high",""
"9466","suzumiya_haruhi","4","9541","涼宮ハルヒ","凉宫春日","涼宮ハルヒシリーズ","high",""
"1335350","haruna_(kancolle)","4","9541","榛名","榛名","艦隊これくしょん -艦これ-","high",""
"1433170","nero_claudius_(fate)","4","9485","ネロ・クラウディウス","尼禄·克劳狄乌斯","Fate","high",""
"1631219","nagato_(kancolle)","4","9482","長門","长门","艦隊これくしょん -艦これ-","high",""
"13814","morichika_rinnosuke","4","9414","森近霖之助","森近霖之助","東方Project","high",""
"94496","princess_zelda","4","9354","ゼルダ姫","塞尔达公主","ゼルダの伝説","high",""
"384197","kagiyama_hina","4","9328","鍵山雛","键山雏","東方Project","high",""
"2075918","inkling_player_character","4","9292","インクリング","乌贼娘/乌贼族玩家角色","スプラトゥーン","medium","プレイヤーキャラクター表記として要確認"
"391888","tifa_lockhart","4","9278","ティファ・ロックハート","蒂法·洛克哈特","FINAL FANTASY VII","high",""
"465977","hoshiguma_yuugi","4","9218","星熊勇儀","星熊勇仪","東方Project","high",""
"7441","fate_testarossa","4","9158","フェイト・テスタロッサ","菲特·泰斯特罗莎","魔法少女リリカルなのは","high",""
"1351818","kashima_(kancolle)","4","9133","鹿島","鹿岛","艦隊これくしょん -艦これ-","high",""
"700405","nishizumi_miho","4","8940","西住みほ","西住美穗","ガールズ&パンツァー","high",""
