"tag_id","name","category","count","ja_name","zh_name","work_hint","confidence","note"
"1631064","jingei_(kancolle)","4","1027","迅鯨","迅鲸","艦隊これくしょん -艦これ-","high",""
"1304904","horikawa_kunihiro","4","1025","堀川国広","堀川国广","刀剣乱舞","high",""
"378317","garnet_til_alexandros_xvii","4","1024","ガーネット・ティル・アレクサンドロス17世","嘉妮特·蒂尔·亚历山德罗斯17世","FINAL FANTASY IX","medium","中文表記揺れ要確認"
"605171","kujou_karen","4","1024","九条カレン","九条可怜","きんいろモザイク","high",""
"1351075","yunyun_(konosuba)","4","1024","ゆんゆん","芸芸","この素晴らしい世界に祝福を!","high",""
"1627618","king_hassan_(fate)","4","1023","山の翁","山中老人","Fate","high",""
"1606513","len_(tsukihime)","4","1022","レン","莲","月姫","high",""
"474262","slime_(dragon_quest)","4","1020","スライム","史莱姆","ドラゴンクエスト","high",""
"385133","ushiromiya_maria","4","1020","右代宮真里亞","右代宫真里亚","うみねこのなく頃に","high",""
"1645010","sweep_tosho_(umamusume)","4","1020","スイープトウショウ","东商变革","ウマ娘 プリティーダービー","high",""
"981832","guts_(berserk)","4","1019","ガッツ","格斯","ベルセルク","high",""
"1410354","purah","4","1019","プルア","普尔亚","ゼルダの伝説","high",""
"1925037","protagonist_3_(housamo)","4","1019","主人公3","主人公3","東京放課後サモナーズ","medium","主人公バリエーションタグ"
"1593833","crewmate_(among_us)","4","1019","クルー","船员","Among Us","high",""
"1684882","florence_nightingale_(trick_or_treatment)_(fate)","4","1018","ナイチンゲール（トリック・オア・トリートメント）","南丁格尔（Trick or Treatment）","Fate","medium","概念礼装/衣装名要確認"
"1524346","pramanix_(arknights)","4","1018","プラマニクス","初雪","アークナイツ","high",""
"1631480","yamagumo_(kancolle)","4","1017","山雲","山云","艦隊これくしょん -艦これ-","high",""
"378846","tenjouin_asuka","4","1015","天上院明日香","天上院明日香","遊☆戯☆王GX","high",""
"429524","mudkip","4","1015","ミズゴロウ","水跃鱼","ポケットモンスター","high",""
"1506004","amagi_(azur_lane)","4","1015","天城","天城","アズールレーン","high",""
"717654","kiriya_aoi","4","1014","霧矢あおい","雾矢葵","アイカツ!","high",""
"1630474","akitsushima_(kancolle)","4","1014","秋津洲","秋津洲","艦隊これくしょん -艦これ-","high",""
"1566087","yoisaki_kanade","4","1014","宵崎奏","宵崎奏","プロジェクトセカイ","high",""
"1827586","blade_(honkai:_star_rail)","4","1014","刃","刃","崩壊:スターレイル","high",""
"1537880","dimitri_alexandre_blaiddyd","4","1013","ディミトリ＝アレクサンドル＝ブレーダッド","帝弥托利·亚历山大·布雷达德","ファイアーエムブレム","medium","中文表記揺れ要確認"
"354942","alphonse_elric","4","1012","アルフォンス・エルリック","阿尔冯斯·艾尔利克","鋼の錬金術師","high",""
"716728","kitashirakawa_tamako","4","1012","北白川たまこ","北白川玉子","たまこまーけっと","high",""
"1432652","jack-o'_valentine","4","1012","ジャック・オー","Jack-O'","GUILTY GEAR","high",""
"252261","godzilla","4","1012","ゴジラ","哥斯拉","ゴジラ","high",""
"657791","cure_happy","4","1010","キュアハッピー","快乐天使","スマイルプリキュア!","high",""
"480039","manabe_nodoka","4","1009","真鍋和","真锅和","けいおん!","high",""
"713607","sawa_azusa","4","1009","澤梓","泽梓","ガールズ&パンツァー","high",""
"539676","taneshima_popura","4","1008","種島ぽぷら","种岛白杨","WORKING!!","high",""
"1340376","murata_himeko","4","1008","無量塔姫子","无量塔姬子","崩壊3rd","high",""
"1442307","ichigo_(darling_in_the_franxx)","4","1007","イチゴ","莓","DARLING in the FRANXX","high",""
"1660762","new_jersey_(azur_lane)","4","1007","ニュージャージー","新泽西","アズールレーン","high",""
"383404","ibuki_fuuko","4","1006","伊吹風子","伊吹风子","CLANNAD","high",""
"376441","arle_nadja","4","1006","アルル・ナジャ","阿露露·娜佳","ぷよぷよ","high",""
"431436","momo_velia_deviluke","4","1006","モモ・ベリア・デビルーク","梦梦·贝莉雅·戴比路克","To LOVEる","high",""
"628849","yuuki_(sao)","4","1006","ユウキ","优纪","ソードアート・オンライン","high",""
"1489740","aki_rosenthal","4","1006","アキ・ローゼンタール","亚绮·罗森塔尔","ホロライブ","high",""
"472784","japan_(hetalia)","4","1005","日本","日本","ヘタリア","high",""
"1459805","yukoku_kiriko","4","1005","幽谷霧子","幽谷雾子","アイドルマスター シャイニーカラーズ","high",""
"1611382","pavolia_reine","4","1005","パヴォリア・レイネ","帕沃莉亚·蕾妮","ホロライブ","high",""
"1701951","arataki_itto","4","1005","荒瀧一斗","荒泷一斗","原神","high",""
"461883","chikorita","4","1004","チコリータ","菊草叶","ポケットモンスター","high",""
"487246","araragi_karen","4","1004","阿良々木火憐","阿良良木火怜","〈物語〉シリーズ","high",""
"1600590","haruka_(blue_archive)","4","1004","伊草ハルカ","伊草遥香","ブルーアーカイブ","high",""
"423041","rouge_the_bat","4","1003","ルージュ・ザ・バット","露姬","ソニック","high",""
"1496206","kuzuha_(nijisanji)","4","1003","葛葉","葛叶","にじさんじ","high",""
"1754603","mio_(xenoblade)","4","1003","ミオ","弥央","ゼノブレイド3","high",""
"657794","cure_march","4","1001","キュアマーチ","进行曲天使","スマイルプリキュア!","high",""
"664614","ryuzaki_kaoru","4","1001","龍崎薫","龙崎薰","アイドルマスター シンデレラガールズ","high",""
"1275005","ousaka_shizuku","4","1001","桜坂しずく","樱坂雫","ラブライブ!虹ヶ咲学園スクールアイドル同好会","high",""
"1783064","miyamoto_musashi_(swimsuit_berserker)_(second_ascension)_(fate)","4","1001","宮本武蔵（水着バーサーカー・第二再臨）","宫本武藏（泳装Berserker第二再临）","Fate","high",""
"594282","cure_melody","4","1000","キュアメロディ","旋律天使","スイートプリキュア♪","high",""
"688703","miia_(monster_musume)","4","999","ミーア","米娅","モンスター娘のいる日常","high",""
"1560517","utage_(arknights)","4","998","ウタゲ","宴","アークナイツ","high",""
"1323324","yuna_(ff10)","4","994","ユウナ","尤娜","FINAL FANTASY X","high",""
"1404598","ilulu_(maidragon)","4","994","イルル","伊露露","小林さんちのメイドラゴン","high",""
"1479271","rengoku_kyoujurou","4","994","煉獄杏寿郎","炼狱杏寿郎","鬼滅の刃","high",""
"1706188","ame-chan_(needy_girl_overdose)","4","994","あめちゃん","糖糖","NEEDY GIRL OVERDOSE","high",""
"286","kooh","4","993","クー","库","PangYa","medium","中文表記揺れ要確認"
"439615","misaka_imouto","4","993","ミサカ妹","御坂妹妹","とあるシリーズ","high",""
"691588","pit_(kid_icarus)","4","993","ピット","彼特","光神話 パルテナの鏡","high",""
"534615","tails_(sonic)","4","993","テイルス","塔尔斯","ソニック","high",""
"12095","aozaki_aoko","4","992","蒼崎青子","苍崎青子","TYPE-MOON","high",""
"1257905","shirayuki_hime","4","992","白雪ひめ","白雪姬","ハピネスチャージプリキュア!","high",""
"1767936","cu_chulainn_alter_(fate)","4","992","クー・フーリン〔オルタ〕","库·丘林〔Alter〕","Fate","high",""
"717540","yotsuba_alice","4","991","四葉ありす","四叶有栖","ドキドキ!プリキュア","high",""
"1933174","shirogane_noel_(1st_costume)","4","991","白銀ノエル（初期衣装）","白银诺艾尔（初始服装）","ホロライブ","high","衣装差分"
"1567150","kusanagi_nene","4","989","草薙寧々","草薙宁宁","プロジェクトセカイ","high",""
"1783170","meltryllis_(swimsuit_lancer)_(first_ascension)_(fate)","4","988","メルトリリス（水着ランサー・第一再臨）","梅尔特莉莉丝（泳装Lancer第一再临）","Fate","high",""
"1967582","justice_task_force_member_(blue_archive)","4","988","正義実現委員会メンバー","正义实现委员会成员","ブルーアーカイブ","medium","組織メンバー汎用タグ"
"1569872","yuuki_(princess_connect!)","4","987","ユウキ","佑树","プリンセスコネクト!Re:Dive","high",""
"2026878","ishmael_(project_moon)","4","987","イシュメール","以实玛利","Project Moon","high",""
"12093","tohno_shiki","4","986","遠野志貴","远野志贵","月姫","high",""
"1554751","damian_desmond","4","986","ダミアン・デズモンド","达米安·德斯蒙","SPY×FAMILY","high",""
"1567152","kamishiro_rui","4","986","神代類","神代类","プロジェクトセカイ","high",""
"533538","hisui_(tsukihime)","4","985","翡翠","翡翠","月姫","high",""
"482492","tendou_akane","4","985","天道あかね","天道茜","らんま1/2","high",""
"420074","izayoi_aki","4","985","十六夜アキ","十六夜秋","遊☆戯☆王5D's","high",""
"2026769","employee_(project_moon)","4","985","職員","职员","Project Moon","medium","汎用職員タグ"
"381743","yumehara_nozomi","4","984","夢原のぞみ","梦原望","Yes!プリキュア5","high",""
"1515002","aisha_landar","4","984","アイシャ・ランドール","爱莎·兰德尔","ELSWORD","medium","中文表記揺れ要確認"
"1387746","yuri_plisetsky","4","984","ユーリ・プリセツキー","尤里·普利赛提","ユーリ!!! on ICE","high",""
"1405056","lion_(kemono_friends)","4","983","ライオン","狮子","けものフレンズ","high",""
"1560591","yui_(princess_connect!)","4","983","ユイ","优衣","プリンセスコネクト!Re:Dive","high",""
"1285682","iroha_(samurai_spirits)","4","982","いろは","伊吕波","サムライスピリッツ","high",""
"1627134","euryale_(fate)","4","981","エウリュアレ","尤瑞艾莉","Fate","high",""
"1254335","marie_rose","4","980","マリー・ローズ","玛丽·萝丝","DEAD OR ALIVE","high",""
"1435684","merlin_(fate/prototype)","4","979","マーリン〔プロトタイプ〕","梅林〔Prototype〕","Fate/Prototype","high",""
"676594","lulu_(league_of_legends)","4","978","ルル","璐璐","League of Legends","high",""
"1222099","nanao_yuriko","4","976","七尾百合子","七尾百合子","アイドルマスター ミリオンライブ!","high",""
"1290263","danua","4","976","ダヌア","达努亚","グランブルーファンタジー","high",""
"1631002","hornet_(kancolle)","4","975","Hornet","大黄蜂","艦隊これくしょん -艦これ-","high",""
"1319289","kasaki_nozomi","4","973","傘木希美","伞木希美","響け!ユーフォニアム","high",""
"1456824","nekomusume_(gegege_no_kitarou_6)","4","972","猫娘（第6期）","猫娘（第6期）","ゲゲゲの鬼太郎","high",""
"1629433","annie_leonhart","4","972","アニ・レオンハート","阿尼·利昂纳德","進撃の巨人","high",""
"50896","pichu","4","971","ピチュー","皮丘","ポケットモンスター","high",""
"438937","spider-man","4","970","スパイダーマン","蜘蛛侠","Marvel","high",""
"1571004","shibuya_kanon","4","970","澁谷かのん","涩谷香音","ラブライブ!スーパースター!!","high",""
"1303902","miss_cloud","4","969","雲山の雲","云山的云","東方Project","medium","派生/通称タグ"
"665521","ogata_chieri","4","968","緒方智絵里","绪方智绘里","アイドルマスター シンデレラガールズ","high",""
"1572068","cerberus_(helltaker)","4","968","ケルベロス","刻耳柏洛斯","Helltaker","high",""
"1700488","enna_alouette","4","968","エナー・アールウェット","艾娜·阿露艾特","にじさんじ","medium","中文表記揺れ要確認"
"420577","shampoo_(ranma_1/2)","4","967","シャンプー","珊璞","らんま1/2","high",""
"472787","united_kingdom_(hetalia)","4","967","イギリス","英国","ヘタリア","high",""
"663434","kohinata_miho","4","967","小日向美穂","小日向美穗","アイドルマスター シンデレラガールズ","high",""
"401814","saotome_alto","4","966","早乙女アルト","早乙女有人","マクロスF","high",""
"662826","himejima_akeno","4","966","姫島朱乃","姬岛朱乃","ハイスクールD×D","high",""
"1762549","mordred_(memories_at_trifas)_(fate)","4","966","モードレッド（トゥリファスの記憶）","莫德雷德（图利法斯的记忆）","Fate","medium","礼装/衣装名要確認"
"1472931","y'shtola_rhul","4","965","ヤ・シュトラ・ルル","雅·修特拉·如尔","FINAL FANTASY XIV","high",
